symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
ABHD17A,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-2,0,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1
ABHD17B,0,1,0,0,1,0,0,0,1,-1,0,0,0,-1,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,1,0,-2,-1,0,0,1,0,0,1,1,-1,1,0,0,-1,1,1,-1,-1,0
ABHD17C,-1,0,1,0,-1,-1,0,1,0,1,0,-1,0,-1,-1,-1,1,0,0,0,-1,2,1,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,-1,0,1,-1,0,0,0,-1,-1,0,0,0,1,1,2,-1,-1
ABHD18,1,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0
ABI1,0,1,0,0,0,0,0,-1,-1,1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,1,-1,1,0,-1,-1,0,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,-1,-1,-1,-1,-1,-1
ABI2,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,1,1,1,0,0,1,-1,0,0,1,1,0,1,0,1,-1,0,0,-1,0,1,-1,1,0,2,1,-1
ABI3,0,1,1,1,-1,0,0,1,0,-1,0,1,0,1,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,0,-1,1,1,1,0,-1,1,1,-1,1,0,0,0,1,-1,0,0,1,1,1,-2,0,-1
ABI3BP,0,0,0,0,0,1,0,1,-1,-1,0,0,0,0,0,1,1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,-1,1,0,-1,-1,0,1,1,0,1,0,-1,1,0,0,1,-1,0,1,-1,1
ABL1,0,0,-1,-1,1,-1,0,1,0,-1,0,-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,0,0,0,-1,-1,1,-1,-1,-1,0,1,0,1,0,-1,0,1,-1,-1,0,0,-1,1,0,-1,1,1,1,-1,-1,-1
ABL2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,0,0,1,1,1,0,2,1,-1,-2,1,0,1,0,1,0,0,0,0,-1,0,1,0,1,1,1,1,1,0
ABLIM1,0,-1,0,1,-2,0,0,0,0,1,0,2,0,-1,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,1,1,1,1,2,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,0,0,-1,-1,0,-1,-1,-1
ABLIM2,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-2,-1,-1,-1,0,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1
ABLIM3,0,1,0,0,1,1,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,1,2,0,0,1,1,1,1,1,-1,0,0,0,1,0,1,1,1,-1,-1,-1
ABO,0,0,-1,-1,1,-1,0,1,0,-1,0,-1,0,-1,-1,-1,-1,0,0,0,1,0,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,0,1,0,1,0,-1,0,1,-1,-1,0,-1,-1,1,0,-1,1,1,1,-1,-1,-1
ABR,0,1,1,1,1,-1,0,-1,0,-1,0,-1,-2,-1,-1,1,-1,0,-1,0,0,2,-1,0,-1,-1,0,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,1,1,0,-1,-1,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1
ABRA,2,1,1,0,1,1,0,1,1,1,0,2,0,1,1,2,1,1,0,2,2,-1,2,1,-1,1,1,1,1,0,0,0,2,2,1,1,1,2,-1,0,1,1,1,1,1,0,0,0,1,2,1,0,2,1,2
ABRACL,0,-1,-1,0,1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,1,1,0,0,-1,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,-1,-1
ABRAXAS1,-1,-1,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,0
ABRAXAS2,0,-1,0,1,-2,0,0,0,0,0,0,1,0,-1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,1,1,1,1,0,0,0,-1,-1,1,-1,-1,-1,-1,0,-1,0,-1,-1,0,0,-1,-1,1,-1,-1,-1
ABT1,0,-1,-1,0,1,-1,0,0,1,-1,0,0,0,1,-1,1,0,-1,1,-1,1,0,1,1,1,1,0,-1,-1,-1,1,0,2,0,1,0,1,-1,1,0,1,0,0,1,0,1,0,0,0,1,-1,0,1,-1,0
ABTB1,0,-1,-1,0,0,1,0,1,-1,-1,0,0,0,0,0,1,1,-1,-1,0,0,1,-1,-1,0,0,0,1,-1,-1,-1,1,1,0,1,-1,0,-1,-1,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,1,1
ABTB2,0,1,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,1,1,-1,0,1,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,0,0,0,-1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
ACAA1,0,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,-1,-1,1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,0,0,0,1,1,0,-1,1,0,0,1,0,1,-1,1,0,0,0,1,-1,0,-1,-1,1
ACAA2,-1,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,-1,0,-1,-1,0,-2,-1,-1,-1,-1,-1,-1
ACACA,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,1,1,0,1,0,0,0,0,-1,0,0,1,1,1,0,0,-1
ACACB,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,1,0,-1,0,0,1,-1,1,-1,0,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,2,0,1
ACAD8,0,-1,-1,0,-1,-1,0,0,0,-1,1,0,0,-1,-1,-2,1,0,0,0,1,-1,-1,1,1,0,0,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,2,-2,-1,-1,-1,1
ACAD9,0,-1,-1,0,0,1,0,1,-1,-1,0,0,0,0,0,1,1,-1,-1,0,0,1,-1,-1,0,0,0,1,-1,-1,-1,1,1,0,1,-1,0,1,-1,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,2,1
ACAD10,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,-1,0,-1,0,0,1,-1,1,-1,1,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,-1,-1,2,0,1
ACAD11,0,-1,-1,0,0,1,0,1,-1,-1,0,0,0,0,1,1,0,-1,-1,0,0,1,0,-1,0,0,-1,1,-1,-1,-1,1,1,0,1,-1,1,2,-1,0,1,1,1,0,0,-1,1,0,0,0,0,0,1,2,1
ACADL,0,0,0,1,-1,0,0,0,-1,1,0,0,0,1,0,1,0,0,-1,0,0,1,0,-1,0,0,-1,0,1,1,1,0,0,1,-1,0,1,-1,1,0,1,0,1,0,0,0,-1,0,1,-1,1,0,1,1,0
ACADM,1,0,-1,0,1,-1,0,-1,-1,1,0,0,0,-1,1,1,0,0,0,0,0,2,-1,1,1,0,0,0,0,0,1,0,1,0,1,1,-1,1,1,0,1,1,1,-1,-1,-1,1,0,0,-1,1,1,1,-1,0
ACADS,-1,-1,0,1,-1,1,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,1,1,0,-1,0,-1,0,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,2,0,1
ACADSB,0,-1,0,1,-2,0,0,0,0,0,0,2,0,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,1,1,1,1,0,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,0,-1,-1,-1
ACADVL,0,1,1,1,1,-1,0,-1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,0,0,2,-1,0,-1,-1,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1
ACAN,0,0,1,0,-1,0,0,1,0,1,0,-1,0,0,-1,-1,1,0,0,0,0,2,1,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,0,0,1,-1,2,0,0,-1,-1,0,0,-1,1,1,2,0,-1
ACAP1,0,1,1,1,1,-1,0,-1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,0,0,2,-1,0,-1,-1,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1
ACAP2,0,-1,-1,0,0,1,0,1,0,-1,0,0,0,0,1,1,0,-1,0,0,0,1,1,0,-1,0,1,1,1,-1,1,1,1,2,-1,0,1,-1,-1,0,1,1,1,1,0,1,1,0,1,2,0,1,1,1,1
ACAP3,0,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,2,-1,0,1,-1,0,1,-1,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,2,-1,0,-1,1,1,0,1,0,1,-1,2,-1,0,-1,0,0,-1,-1,-2,0,0,0,-1
ACAT1,0,-1,-1,0,0,-1,0,0,1,2,1,0,0,-1,-1,1,1,0,0,0,1,0,-1,1,1,0,0,-1,1,0,1,-1,0,1,1,1,1,0,2,0,-1,-1,-1,-1,-1,0,-1,0,1,1,-2,-1,1,-1,1
ACAT2,0,-1,-1,0,1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,0,1,0,0,-1,0,0,-1,-1,0,-1,0,0,-1,1,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,-1,-1
ACBD3,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,1,0,-1,0,1,1,1,0,-1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1,-1
ACBD4,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,1,2,1,1,1,0,-1,1,1,-1,1,0,0,1,1,-1,0,-1,1,1,1,0,0,-1
ACBD5,0,1,0,0,0,0,0,-1,-1,1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,1,0,1,0,-1,-1,0,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,-1,-1,-1,-1,-1,-1
ACBD6,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,-1,0,0,1,1,1,0,2,1,-1,-2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
ACBD7,0,-1,0,0,0,0,0,-1,0,1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,1,-1,-1,0,-1,-2,0,1,-1,-1,-1,0,-1,-1,0,0,-1,0,0,1,1,-1,-1,-1,-1
ACCS,0,1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,1,-1,0,0,1,0,-1,0,2,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,2,-1,0,0,1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
ACCSL,0,1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,1,-1,0,0,1,0,-1,0,2,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,2,-1,0,0,1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
ACD,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,1,-1,1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,-1,2,1,-1,0,2,0,-1,-1,-1,-1,1
ACE,0,1,1,1,-1,2,0,1,0,1,0,2,0,1,1,-1,-1,0,0,0,1,0,1,0,-1,1,0,0,-1,1,1,0,-1,1,1,1,0,-1,1,1,1,1,1,1,0,1,-1,0,1,1,1,1,1,1,-1
ACER1,-1,0,-1,-1,-1,1,0,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,0,-1,0,1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
ACER2,0,1,0,-2,2,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,1,-1,-1,-2,-1,0,-1,-1,-2,0,0,1,-1,-1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,-1,1,-2,-1,-1,-1,1,-1,-1,0
ACER3,0,-1,0,0,0,0,0,0,0,2,1,-1,0,-1,-1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,-1,1,2,0,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,1,-1,-1,-1,1
ACHE,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,-1,2,0,-1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1
ACIN1,0,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,0,1,-1,-1,0,0,0,0,-1,-1,0,-1,0,0,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,-1
ACKR1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,-1,0,1,1,1,1,0,1,1,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,-1,0,-1
ACKR2,0,-1,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,-1,-1,1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,0,-1,0,1,1,0,-1,1,0,0,1,0,1,-1,1,0,0,1,1,-1,0,-1,-1,1
ACKR3,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,1,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,0,0,1,1,0,-1,1,-1,0,-1,-1,1,0,1,-1,1,0,0,0,-1,0,0,-1,1,0,0,1,-1
ACKR4,0,-1,-1,0,0,1,0,1,-1,-1,0,0,0,0,1,1,0,-1,-1,0,0,1,0,-1,0,0,-1,1,-1,-1,-1,1,1,0,1,-1,1,2,-1,0,1,1,1,0,0,-1,1,0,0,0,0,0,1,2,1
ACLY,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-2,0,-1,1,1,-1,1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1
ACMSD,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,-1,0,1,-1,1,-1,0,0,-1,0,0,-1,1,0,1,1,-1
ACO1,0,0,0,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,1,0,-1,-1,-1,1,-1,-1,-1
ACO2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,2,-1,-1,0,0,-1,1,-1,2,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-2
ACOT1,-2,-1,0,-2,-1,-1,0,0,1,0,0,0,-2,0,-2,-1,-1,0,-2,0,-2,-2,-2,0,2,0,-1,0,1,-2,-2,1,0,1,-2,1,-1,-2,-2,-1,0,0,-1,-1,2,-2,-2,-2,0,1,-2,0,-1,0,-1
ACOT2,0,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,1,0,2,0,-1,0,1,1,-1,1,0,1,-1,1,-1,1,0,-1,0,0,-1,-1,2,-1,0,0,0,1,-1,0,-1,0,-1
ACOT4,0,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,1,0,-1,0,-1,0,1,1,-1,1,0,1,-1,1,-1,1,0,-1,0,0,-1,-1,2,-1,0,0,0,1,-1,0,-1,0,-1
ACOT6,0,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,1,0,-1,0,-1,0,1,1,-1,1,0,1,-1,1,-1,1,0,-1,0,0,-1,-1,2,-1,0,0,0,1,-1,0,-1,0,-1
ACOT7,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0,-1,0,1,-1,0,1,0,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,2,0,0,-1,1,1,0,1,0,1,0,2,-1,0,0,0,0,-1,-1,-2,0,0,0,-1
ACOT8,0,1,0,0,1,1,1,1,0,0,0,-1,0,-1,1,1,1,1,0,1,1,1,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,-2,1,1,1,-1,1,1,1
ACOT11,0,-1,-1,-1,1,0,0,0,-1,2,0,-1,0,-1,0,1,-1,0,1,0,0,1,-1,-1,1,0,0,0,-1,-1,1,0,0,0,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,-1,-1,1,1,-1,0,-1
ACOT12,-1,1,1,0,1,1,0,1,0,-1,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,-1,-1,1,1,0,-1,0,1,-1,1,1,0,1,-1,0,1,0,0,1,0,1,1,1,1,1,0,0,0
ACOT13,0,-1,-1,0,1,-1,0,0,1,-1,0,0,0,1,-1,1,0,-1,1,-1,1,0,1,1,1,1,0,-1,-1,-1,2,0,2,0,1,0,1,-1,1,0,1,0,0,1,0,1,0,0,0,1,-1,0,1,-1,0
ACOX1,0,1,1,1,-1,1,0,1,0,1,0,1,0,1,1,-1,-1,0,0,-1,1,0,-1,0,1,1,0,0,-1,1,1,0,-1,1,1,1,0,-1,1,1,-1,1,0,1,0,0,-1,0,1,1,1,1,-1,0,-1
ACOX2,0,-1,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,-1,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,0,-1,0,0,1,1,0,-1,-1,0,-1,1,0,1,-1,0,0,0,0,-1,-1,0,-1,-1,1
ACOX3,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-2,-1,1,-1,0,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1
ACOXL,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-1,-1,1,-1,-1,0,-1,0,1,-1,1,0,0,1,-1
ACP1,0,1,1,1,-1,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,-1,0,-1,1,0,0,1,1,1,1,0,-1,1,-1,0,0,1,-1,0,1,0,1,1,-1,1,-1,0,0,-1,1,0,1,1,0
ACP2,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,-1,0,0,1,0,1,0,1,0,0,-1,1,-1,1,1,-1,1,-1,1,1,1,1,0,-1,-1,-1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
ACP4,-1,1,1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,0,2,1,-1,1,0,1,-1,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
ACP5,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,-1,-1,0,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1
ACP6,0,-1,0,1,1,1,0,1,1,2,0,0,0,0,-2,0,0,1,0,0,0,0,2,0,1,0,0,1,1,1,1,0,1,1,-1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,-1
ACPP,0,-1,-1,0,0,1,0,1,-1,-1,0,0,0,0,1,1,0,-1,-1,0,-1,1,0,-1,0,0,0,1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,0,1,1,1,0,0,-1,1,0,0,0,0,0,1,2,1
ACR,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,-1,1,-1,-1,1,1,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1
ACRBP,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,0,0,-1,0,1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,0,0,1,-1,0,0,1,0,0,0,-1,0,-1,-1,-1,0,1,-2,0,0,-1,0,1
ACRV1,0,-1,-1,0,0,-1,0,0,0,-1,1,0,0,1,-1,0,1,0,0,0,1,0,-1,1,1,0,0,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,2,-2,-1,-1,-1,1
ACSBG1,-1,0,1,0,-1,-1,0,1,0,1,0,-1,0,-1,-1,-1,1,0,0,0,-1,2,1,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,0,0,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,1,1,-1,-1,-1
ACSBG2,-1,0,-1,-1,-1,1,0,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,0,-1,0,1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
ACSF2,0,1,1,1,-1,0,0,1,0,-1,0,1,0,1,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,0,-1,1,1,1,0,-1,1,1,-1,1,0,0,0,1,-1,0,0,1,1,1,0,0,-1
ACSF3,0,0,-1,1,-1,1,0,-1,-1,1,0,1,0,0,0,1,-1,0,0,0,-1,-1,1,-1,1,0,-1,0,1,0,-1,-1,-1,1,1,0,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-2,-1,1,-1,-1,-1,-1,1
ACSL1,-1,-1,-1,0,-1,0,0,0,-2,0,0,-2,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1
ACSL3,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,1,0,0,-1,0,1,1,-1,-1,-1,0,0,0,1,1,1,0,-1,1,-1,0,-1,-1,1,0,-1,0,1,0,0,0,-1,0,0,-1,1,0,1,1,-1
ACSL5,0,0,0,1,-2,0,0,0,0,0,0,2,0,-1,0,-1,0,0,-1,-1,0,-1,-1,0,-1,0,-1,0,1,1,1,1,2,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,0,0,-1,-1,0,-1,-1,-1
ACSL6,0,1,0,0,1,1,0,1,-1,-1,0,-1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,-1,0,0,-1,1,1,1,0,0,-1,0,0,1,0,0,1,1,-1,-1,-1
ACSM1,0,1,0,1,-1,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,1,0,-1,1,-1,0,0,-1,0,0,0,-1,-1,-1,-1,1
ACSM2A,0,1,0,1,-1,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,1,0,0,1,-1,0,0,-1,0,0,0,-1,0,-1,1,1
ACSM2B,0,1,0,1,-1,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,1,0,-1,1,-1,0,0,-1,0,0,0,-1,-1,-1,-1,1
ACSM3,0,1,0,1,-1,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,1,0,-1,1,-1,0,0,-1,0,0,0,-1,-1,-1,-1,1
ACSM4,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,0,0,-1,0,1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,0,0,1,-1,0,0,1,0,0,0,-1,0,-1,-1,-1,0,1,-2,0,0,-1,0,1
ACSM5,0,1,0,1,-1,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,1,0,0,1,-1,0,0,-1,0,0,0,-1,0,-1,1,1
ACSM6,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,1,1,1,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,1,-1,0,-2,-1,-1
ACSS1,0,1,1,0,1,-1,1,1,-1,0,0,0,0,-1,1,1,0,1,-1,0,1,1,1,0,1,1,0,1,1,1,-1,1,-1,1,1,0,0,1,1,0,1,-1,1,1,0,-1,1,0,1,0,1,-1,1,1,1
