src,dest
MAP3K1,MAP2K4
MAP3K1,IKBKG
MAP3K4,MAP2K3
MAP3K4,MAP2K6
MAP3K5,MAP2K3
MAP3K5,MAP2K6
KITLG,CSF1R
KITLG,EGFR
KITLG,EPHA2
KITLG,ERBB2
KITLG,ERBB3
KITLG,ERBB4
KITLG,FGFR1
KITLG,FGFR3
KITLG,FGFR2
KITLG,FGFR4
KITLG,FLT1
KITLG,FLT3
KITLG,FLT4
KITLG,IGF1R
KITLG,INSR
KITLG,KDR
KITLG,KIT
KITLG,MET
KITLG,NGFR
KITLG,NTRK1
KITLG,NTRK2
KITLG,PDGFRA
KITLG,PDGFRB
KITLG,TEK
MAP3K11,MAPK8IP3
MAP3K11,MAP2K7
MYD88,IRAK1
MYD88,IRAK4
GADD45B,MAP3K4
NF1,RRAS2
NF1,MRAS
NF1,HRAS
NF1,KRAS
NF1,NRAS
NF1,RRAS
NGF,CSF1R
NGF,EGFR
NGF,EPHA2
NGF,ERBB2
NGF,ERBB3
NGF,ERBB4
NGF,FGFR1
NGF,FGFR3
NGF,FGFR2
NGF,FGFR4
NGF,FLT1
NGF,FLT3
NGF,FLT4
NGF,IGF1R
NGF,INSR
NGF,KDR
NGF,KIT
NGF,MET
NGF,NGFR
NGF,NTRK1
NGF,NTRK2
NGF,PDGFRA
NGF,PDGFRB
NGF,TEK
NRAS,ARAF
NRAS,MAP3K1
NRAS,RAF1
NRAS,BRAF
NTF3,CSF1R
NTF3,EGFR
NTF3,EPHA2
NTF3,ERBB2
NTF3,ERBB3
NTF3,ERBB4
NTF3,FGFR1
NTF3,FGFR3
NTF3,FGFR2
NTF3,FGFR4
NTF3,FLT1
NTF3,FLT3
NTF3,FLT4
NTF3,IGF1R
NTF3,INSR
NTF3,KDR
NTF3,KIT
NTF3,MET
NTF3,NGFR
NTF3,NTRK1
NTF3,NTRK2
NTF3,PDGFRA
NTF3,PDGFRB
NTF3,TEK
NTF4,CSF1R
NTF4,EGFR
NTF4,EPHA2
NTF4,ERBB2
NTF4,ERBB3
NTF4,ERBB4
NTF4,FGFR1
NTF4,FGFR3
NTF4,FGFR2
NTF4,FGFR4
NTF4,FLT1
NTF4,FLT3
NTF4,FLT4
NTF4,IGF1R
NTF4,INSR
NTF4,KDR
NTF4,KIT
NTF4,MET
NTF4,NGFR
NTF4,NTRK1
NTF4,NTRK2
NTF4,PDGFRA
NTF4,PDGFRB
NTF4,TEK
PAK1,MAP3K2
PAK1,MAP3K3
PAK2,MAP3K2
PAK2,MAP3K3
IRAK4,TRAF6
ECSIT,TRAF6
TAOK3,MAP2K3
TAOK3,MAP2K6
ANGPT4,CSF1R
ANGPT4,EGFR
ANGPT4,EPHA2
ANGPT4,ERBB2
ANGPT4,ERBB3
ANGPT4,ERBB4
ANGPT4,FGFR1
ANGPT4,FGFR3
ANGPT4,FGFR2
ANGPT4,FGFR4
ANGPT4,FLT1
ANGPT4,FLT3
ANGPT4,FLT4
ANGPT4,IGF1R
ANGPT4,INSR
ANGPT4,KDR
ANGPT4,KIT
ANGPT4,MET
ANGPT4,NGFR
ANGPT4,NTRK1
ANGPT4,NTRK2
ANGPT4,PDGFRA
ANGPT4,PDGFRB
ANGPT4,TEK
PDGFA,CSF1R
PDGFA,EGFR
PDGFA,EPHA2
PDGFA,ERBB2
PDGFA,ERBB3
PDGFA,ERBB4
PDGFA,FGFR1
PDGFA,FGFR3
PDGFA,FGFR2
PDGFA,FGFR4
PDGFA,FLT1
PDGFA,FLT3
PDGFA,FLT4
PDGFA,IGF1R
PDGFA,INSR
PDGFA,KDR
PDGFA,KIT
PDGFA,MET
PDGFA,NGFR
PDGFA,NTRK1
PDGFA,NTRK2
PDGFA,PDGFRA
PDGFA,PDGFRB
PDGFA,TEK
PDGFB,CSF1R
PDGFB,EGFR
PDGFB,EPHA2
PDGFB,ERBB2
PDGFB,ERBB3
PDGFB,ERBB4
PDGFB,FGFR1
PDGFB,FGFR3
PDGFB,FGFR2
PDGFB,FGFR4
PDGFB,FLT1
PDGFB,FLT3
PDGFB,FLT4
PDGFB,IGF1R
PDGFB,INSR
PDGFB,KDR
PDGFB,KIT
PDGFB,MET
PDGFB,NGFR
PDGFB,NTRK1
PDGFB,NTRK2
PDGFB,PDGFRA
PDGFB,PDGFRB
PDGFB,TEK
MAP3K20,MAP2K7
PGF,CSF1R
PGF,EGFR
PGF,EPHA2
PGF,ERBB2
PGF,ERBB3
PGF,ERBB4
PGF,FGFR1
PGF,FGFR3
PGF,FGFR2
PGF,FGFR4
PGF,FLT1
PGF,FLT3
PGF,FLT4
PGF,IGF1R
PGF,INSR
PGF,KDR
PGF,KIT
PGF,MET
PGF,NGFR
PGF,NTRK1
PGF,NTRK2
PGF,PDGFRA
PGF,PDGFRB
PGF,TEK
PPM1A,MAP2K3
PPM1A,MAP2K6
PPM1A,MAP2K7
PPM1A,MAP2K4
PPM1B,MAP3K7
PPP3CA,NFATC1
PPP3CA,NFATC3
PPP3CB,NFATC1
PPP3CB,NFATC3
PPP3CC,NFATC1
PPP3CC,NFATC3
PPP3R1,NFATC1
PPP3R1,NFATC3
PPP3R2,NFATC1
PPP3R2,NFATC3
PPP5C,MAP3K5
PRKACA,RAP1A
PRKACA,RAP1B
PRKACB,RAP1A
PRKACB,RAP1B
PRKACG,RAP1A
PRKACG,RAP1B
PRKCA,RRAS2
PRKCA,MRAS
PRKCA,HRAS
PRKCA,KRAS
PRKCA,NRAS
PRKCA,RAF1
PRKCA,RRAS
PRKCB,RRAS2
PRKCB,MRAS
PRKCB,HRAS
PRKCB,KRAS
PRKCB,NRAS
PRKCB,RAF1
PRKCB,RRAS
PRKCG,RRAS2
PRKCG,MRAS
PRKCG,HRAS
PRKCG,KRAS
PRKCG,NRAS
PRKCG,RAF1
PRKCG,RRAS
MAPK1,PLA2G4B
MAPK1,PLA2G4E
MAPK1,ELK1
MAPK1,ELK4
MAPK1,PLA2G4F
MAPK1,RPS6KA6
MAPK1,PLA2G4D
MAPK1,MKNK2
MAPK1,STMN1
MAPK1,MAPT
MAPK1,MYC
MAPK1,PLA2G4A
MAPK1,RPS6KA1
MAPK1,RPS6KA2
MAPK1,RPS6KA3
MAPK1,MKNK1
MAPK1,PLA2G4C
MAPK1,LAMTOR3
MAPK1,JMJD7-PLA2G4B
MAPK3,PLA2G4B
MAPK3,PLA2G4E
MAPK3,ELK1
MAPK3,ELK4
MAPK3,PLA2G4F
MAPK3,RPS6KA6
MAPK3,PLA2G4D
MAPK3,MKNK2
MAPK3,STMN1
MAPK3,MAPT
MAPK3,MYC
MAPK3,PLA2G4A
MAPK3,RPS6KA1
MAPK3,RPS6KA2
MAPK3,RPS6KA3
MAPK3,MKNK1
MAPK3,PLA2G4C
MAPK3,LAMTOR3
MAPK3,JMJD7-PLA2G4B
GNG12,RASA2
MAPK7,NR4A1
MAPK8,CRK
MAPK8,CRKL
MAPK8,ELK1
MAPK8,MAPK8IP3
MAPK8,FOS
MAPK8,JUN
MAPK8,JUND
MAPK8,NFATC1
MAPK8,NFATC3
MAPK8,TP53
MAPK11,ATF2
MAPK11,DDIT3
MAPK11,ELK1
MAPK11,ELK4
MAPK11,MAX
MAPK11,MEF2C
MAPK11,TP53
MAPK11,MAPKAPK3
MAPK11,MAPKAPK5
MAPK11,RPS6KA4
MAPK11,RPS6KA5
MAPK11,MAPKAPK2
MAPK11,CDC25B
MAPK9,CRK
MAPK9,CRKL
MAPK9,ELK1
MAPK9,MAPK8IP3
MAPK9,FOS
MAPK9,JUN
MAPK9,JUND
MAPK9,NFATC1
MAPK9,NFATC3
MAPK9,TP53
MAPK10,CRK
MAPK10,CRKL
MAPK10,ELK1
MAPK10,MAPK8IP3
MAPK10,FOS
MAPK10,JUN
MAPK10,JUND
MAPK10,NFATC1
MAPK10,NFATC3
MAPK10,TP53
MAPK13,ATF2
MAPK13,DDIT3
MAPK13,ELK1
MAPK13,ELK4
MAPK13,MAX
MAPK13,MEF2C
MAPK13,TP53
MAPK13,MAPKAPK3
MAPK13,MAPKAPK5
MAPK13,RPS6KA4
MAPK13,RPS6KA5
MAPK13,MAPKAPK2
MAPK13,CDC25B
PDGFC,CSF1R
PDGFC,EGFR
PDGFC,EPHA2
PDGFC,ERBB2
PDGFC,ERBB3
PDGFC,ERBB4
PDGFC,FGFR1
PDGFC,FGFR3
PDGFC,FGFR2
PDGFC,FGFR4
PDGFC,FLT1
PDGFC,FLT3
PDGFC,FLT4
PDGFC,IGF1R
PDGFC,INSR
PDGFC,KDR
PDGFC,KIT
PDGFC,MET
PDGFC,NGFR
PDGFC,NTRK1
PDGFC,NTRK2
PDGFC,PDGFRA
PDGFC,PDGFRB
PDGFC,TEK
MAP2K1,MAPK1
MAP2K1,MAPK3
MAP2K2,MAPK1
MAP2K2,MAPK3
MAP2K3,MAPK14
MAP2K3,MAPK11
MAP2K3,MAPK13
MAP2K3,MAPK12
MAP2K5,MAPK7
MAP2K6,MAPK14
MAP2K6,MAPK11
MAP2K6,MAPK13
MAP2K6,MAPK12
MAP2K7,MAPK8IP3
MAP2K7,MAPK8
MAP2K7,MAPK9
MAP2K7,MAPK10
TAOK1,MAP2K3
TAOK1,MAP2K6
PTPN7,MAPK14
PTPN7,MAPK1
PTPN7,MAPK3
PTPN7,MAPK8
PTPN7,MAPK11
PTPN7,MAPK9
PTPN7,MAPK10
PTPN7,MAPK13
PTPN7,MAPK12
PTPRR,MAPK14
PTPRR,MAPK1
PTPRR,MAPK3
PTPRR,MAPK8
PTPRR,MAPK11
PTPRR,MAPK9
PTPRR,MAPK10
PTPRR,MAPK13
PTPRR,MAPK12
RAC1,MAP3K1
RAC1,PAK1
RAC1,PAK2
RAC2,MAP3K1
RAC2,PAK1
RAC2,PAK2
RAC3,MAP3K1
RAC3,PAK1
RAC3,PAK2
RAF1,MAP2K1
RAF1,MAP2K2
RAP1A,BRAF
RAP1B,BRAF
RASA1,RRAS2
RASA1,MRAS
RASA1,HRAS
RASA1,KRAS
RASA1,NRAS
RASA1,RRAS
RASA2,RRAS2
RASA2,MRAS
RASA2,HRAS
RASA2,KRAS
RASA2,NRAS
RASA2,RRAS
RASGRF1,RRAS2
RASGRF1,MRAS
RASGRF1,HRAS
RASGRF1,KRAS
RASGRF1,NRAS
RASGRF1,RRAS
RASGRF2,RRAS2
RASGRF2,MRAS
RASGRF2,HRAS
RASGRF2,KRAS
RASGRF2,NRAS
RASGRF2,RRAS
RPS6KA1,ATF4
RPS6KA2,ATF4
RPS6KA3,ATF4
RRAS,ARAF
RRAS,MAP3K1
RRAS,RAF1
RRAS,BRAF
BDNF,CSF1R
BDNF,EGFR
BDNF,EPHA2
BDNF,ERBB2
BDNF,ERBB3
BDNF,ERBB4
BDNF,FGFR1
BDNF,FGFR3
BDNF,FGFR2
BDNF,FGFR4
BDNF,FLT1
BDNF,FLT3
BDNF,FLT4
BDNF,IGF1R
BDNF,INSR
BDNF,KDR
BDNF,KIT
BDNF,MET
BDNF,NGFR
BDNF,NTRK1
BDNF,NTRK2
BDNF,PDGFRA
BDNF,PDGFRB
BDNF,TEK
MAPK12,ATF2
MAPK12,DDIT3
MAPK12,ELK1
MAPK12,ELK4
MAPK12,MAX
MAPK12,MEF2C
MAPK12,TP53
MAPK12,MAPKAPK3
MAPK12,MAPKAPK5
MAPK12,RPS6KA4
MAPK12,RPS6KA5
MAPK12,MAPKAPK2
MAPK12,CDC25B
MAP2K4,CRK
MAP2K4,CRKL
MAP2K4,FLNA
MAP2K4,MAPK8IP3
MAP2K4,FLNB
MAP2K4,FLNC
MAP2K4,ARRB1
MAP2K4,ARRB2
MAP2K4,MAPK8
MAP2K4,MAPK9
MAP2K4,MAPK10
SOS1,RRAS2
SOS1,MRAS
SOS1,GRB2
SOS1,HRAS
SOS1,KRAS
SOS1,NRAS
SOS1,RRAS
SOS2,RRAS2
SOS2,MRAS
SOS2,GRB2
SOS2,HRAS
SOS2,KRAS
SOS2,NRAS
SOS2,RRAS
SRF,ELK1
SRF,ELK4
SRF,FOS
BRAF,MAP2K1
BRAF,MAP2K2
MAP3K7,CHUK
MAP3K7,IKBKB
MAP3K7,NLK
MAP3K7,MAP2K3
MAP3K7,MAP2K6
MAP3K7,IKBKG
MAP3K7,MAP3K14
TGFA,CSF1R
TGFA,EGFR
TGFA,EPHA2
TGFA,ERBB2
TGFA,ERBB3
TGFA,ERBB4
TGFA,FGFR1
TGFA,FGFR3
TGFA,FGFR2
TGFA,FGFR4
TGFA,FLT1
TGFA,FLT3
TGFA,FLT4
TGFA,IGF1R
TGFA,INSR
TGFA,KDR
TGFA,KIT
TGFA,MET
TGFA,NGFR
TGFA,NTRK1
TGFA,NTRK2
TGFA,PDGFRA
TGFA,PDGFRB
TGFA,TEK
TGFB1,TGFBR1
TGFB1,TGFBR2
TGFB2,TGFBR1
TGFB2,TGFBR2
TGFB3,TGFBR1
TGFB3,TGFBR2
TGFBR1,DAXX
TGFBR2,DAXX
TNF,TNFRSF1A
TNFRSF1A,TRADD
TRAF2,TAB1
TRAF2,MAP3K1
TRAF2,MAP3K5
TRAF2,MAP4K2
TRAF6,TAB1
VEGFA,CSF1R
VEGFA,EGFR
VEGFA,EPHA2
VEGFA,ERBB2
VEGFA,ERBB3
VEGFA,ERBB4
VEGFA,FGFR1
VEGFA,FGFR3
VEGFA,FGFR2
VEGFA,FGFR4
VEGFA,FLT1
VEGFA,FLT3
VEGFA,FLT4
VEGFA,IGF1R
VEGFA,INSR
VEGFA,KDR
VEGFA,KIT
VEGFA,MET
VEGFA,NGFR
VEGFA,NTRK1
VEGFA,NTRK2
VEGFA,PDGFRA
VEGFA,PDGFRB
VEGFA,TEK
VEGFB,CSF1R
VEGFB,EGFR
VEGFB,EPHA2
VEGFB,ERBB2
VEGFB,ERBB3
VEGFB,ERBB4
VEGFB,FGFR1
VEGFB,FGFR3
VEGFB,FGFR2
VEGFB,FGFR4
VEGFB,FLT1
VEGFB,FLT3
VEGFB,FLT4
VEGFB,IGF1R
VEGFB,INSR
VEGFB,KDR
VEGFB,KIT
VEGFB,MET
VEGFB,NGFR
VEGFB,NTRK1
VEGFB,NTRK2
VEGFB,PDGFRA
VEGFB,PDGFRB
VEGFB,TEK
VEGFC,CSF1R
VEGFC,EGFR
VEGFC,EPHA2
VEGFC,ERBB2
VEGFC,ERBB3
VEGFC,ERBB4
VEGFC,FGFR1
VEGFC,FGFR3
VEGFC,FGFR2
VEGFC,FGFR4
VEGFC,FLT1
VEGFC,FLT3
VEGFC,FLT4
VEGFC,IGF1R
VEGFC,INSR
VEGFC,KDR
VEGFC,KIT
VEGFC,MET
VEGFC,NGFR
VEGFC,NTRK1
VEGFC,NTRK2
VEGFC,PDGFRA
VEGFC,PDGFRB
VEGFC,TEK
MAP3K12,MAP2K7
MAPKAPK3,HSPB1
MAPKAPK3,ATF4
PDGFD,CSF1R
PDGFD,EGFR
PDGFD,EPHA2
PDGFD,ERBB2
PDGFD,ERBB3
PDGFD,ERBB4
PDGFD,FGFR1
PDGFD,FGFR3
PDGFD,FGFR2
PDGFD,FGFR4
PDGFD,FLT1
PDGFD,FLT3
PDGFD,FLT4
PDGFD,IGF1R
PDGFD,INSR
PDGFD,KDR
PDGFD,KIT
PDGFD,MET
PDGFD,NGFR
PDGFD,NTRK1
PDGFD,NTRK2
PDGFD,PDGFRA
PDGFD,PDGFRB
PDGFD,TEK
FGF23,CSF1R
FGF23,EGFR
FGF23,EPHA2
FGF23,ERBB2
FGF23,ERBB3
FGF23,ERBB4
FGF23,FGFR1
FGF23,FGFR3
FGF23,FGFR2
FGF23,FGFR4
FGF23,FLT1
FGF23,FLT3
FGF23,FLT4
FGF23,IGF1R
FGF23,INSR
FGF23,KDR
FGF23,KIT
FGF23,MET
FGF23,NGFR
FGF23,NTRK1
FGF23,NTRK2
FGF23,PDGFRA
FGF23,PDGFRB
FGF23,TEK
DUSP16,MAPK14
DUSP16,MAPK1
DUSP16,MAPK3
DUSP16,MAPK8
DUSP16,MAPK11
DUSP16,MAPK9
DUSP16,MAPK10
DUSP16,MAPK13
DUSP16,MAPK12
CASP3,MAP3K1
CASP3,PAK1
CASP3,PAK2
CASP3,STK3
CASP3,STK4
PTPN5,MAPK14
PTPN5,MAPK1
PTPN5,MAPK3
PTPN5,MAPK8
PTPN5,MAPK11
PTPN5,MAPK9
PTPN5,MAPK10
PTPN5,MAPK13
PTPN5,MAPK12
MAP4K3,MAP3K1
IKBKG,NFKB1
IKBKG,NFKB2
IKBKG,RELA
IKBKG,RELB
MAPKAPK5,HSPB1
MKNK1,ATF4
LAMTOR3,MAP2K1
LAMTOR3,MAP2K2
TRADD,TRAF2
TRADD,CASP3
FGF18,CSF1R
FGF18,EGFR
FGF18,EPHA2
FGF18,ERBB2
FGF18,ERBB3
FGF18,ERBB4
FGF18,FGFR1
FGF18,FGFR3
FGF18,FGFR2
FGF18,FGFR4
FGF18,FLT1
FGF18,FLT3
FGF18,FLT4
FGF18,IGF1R
FGF18,INSR
FGF18,KDR
FGF18,KIT
FGF18,MET
FGF18,NGFR
FGF18,NTRK1
FGF18,NTRK2
FGF18,PDGFRA
FGF18,PDGFRB
FGF18,TEK
FGF17,CSF1R
FGF17,EGFR
FGF17,EPHA2
FGF17,ERBB2
FGF17,ERBB3
FGF17,ERBB4
FGF17,FGFR1
FGF17,FGFR3
FGF17,FGFR2
FGF17,FGFR4
FGF17,FLT1
FGF17,FLT3
FGF17,FLT4
FGF17,IGF1R
FGF17,INSR
FGF17,KDR
FGF17,KIT
FGF17,MET
FGF17,NGFR
FGF17,NTRK1
FGF17,NTRK2
FGF17,PDGFRA
FGF17,PDGFRB
FGF17,TEK
FGF16,CSF1R
FGF16,EGFR
FGF16,EPHA2
FGF16,ERBB2
FGF16,ERBB3
FGF16,ERBB4
FGF16,FGFR1
FGF16,FGFR3
FGF16,FGFR2
FGF16,FGFR4
FGF16,FLT1
FGF16,FLT3
FGF16,FLT4
FGF16,IGF1R
FGF16,INSR
FGF16,KDR
FGF16,KIT
FGF16,MET
FGF16,NGFR
FGF16,NTRK1
FGF16,NTRK2
FGF16,PDGFRA
FGF16,PDGFRB
FGF16,TEK
RPS6KA4,ATF4
MAP3K14,CHUK
MAP3K14,IKBKB
MAP3K14,NFKB1
MAP3K14,NFKB2
MAP3K14,RELA
MAP3K14,RELB
MAP3K14,IKBKG
MAP3K6,MAP2K3
MAP3K6,MAP2K6
MAP3K13,MAP2K7
RPS6KA5,ATF4
MAPKAPK2,HSPB1
MAPKAPK2,ATF4
CD14,TAB1
TAOK2,MAP2K3
TAOK2,MAP2K6
MAP4K4,MAP3K1
MAPK8IP1,MAP4K1
MAPK8IP1,MAP3K11
MAPK8IP1,MAPK8
MAPK8IP1,MAPK9
MAPK8IP1,MAPK10
MAPK8IP1,MAP2K7
RAPGEF2,RRAS2
RAPGEF2,MRAS
RAPGEF2,HRAS
RAPGEF2,KRAS
RAPGEF2,NRAS
RAPGEF2,RRAS
FGF19,CSF1R
FGF19,EGFR
FGF19,EPHA2
FGF19,ERBB2
FGF19,ERBB3
FGF19,ERBB4
FGF19,FGFR1
FGF19,FGFR3
FGF19,FGFR2
FGF19,FGFR4
FGF19,FLT1
FGF19,FLT3
FGF19,FLT4
FGF19,IGF1R
FGF19,INSR
FGF19,KDR
FGF19,KIT
FGF19,MET
FGF19,NGFR
FGF19,NTRK1
FGF19,NTRK2
FGF19,PDGFRA
FGF19,PDGFRB
FGF19,TEK
CDC42,MAP3K1
CDC42,PAK1
CDC42,PAK2
C01245,CAMK2A
C01245,CAMK2B
C01245,CAMK2D
C01245,CAMK2G
C05981,AKT3
C05981,AKT1
C05981,AKT2
PIK3CA,C05981
PIK3CB,C05981
PIK3CD,C05981
PIK3R1,C05981
PIK3R2,C05981
PLCG1,C00165
PLCG1,C01245
PLCG2,C00165
PLCG2,C01245
PIK3R3,C05981
AKT3,CDKN1A
AKT3,CDKN1B
AKT3,MTOR
AKT3,GSK3B
AKT3,BAD
PAK4,MAP2K7
PAK4,MAP2K4
BUB1B-PAK6,MAP2K7
BUB1B-PAK6,MAP2K4
NRG3,ERBB4
CRK,ABL1
CRK,ABL2
CRKL,ABL1
CRKL,ABL2
NRG4,ERBB4
HBEGF,EGFR
HBEGF,ERBB4
EGFR,CRK
EGFR,CRKL
EGFR,SHC2
EGFR,GRB2
EGFR,SHC4
EGFR,NCK1
EGFR,PLCG1
EGFR,SHC3
EGFR,PLCG2
EGFR,SHC1
EGFR,SRC
EGFR,STAT5A
EGFR,STAT5B
EGFR,NCK2
EGFR,CBL
EGFR,CBLB
ERBB2,ERBB3
ERBB2,ERBB4
ERBB2,SHC2
ERBB2,GRB2
ERBB2,SHC4
ERBB2,PIK3CA
ERBB2,PIK3CB
ERBB2,PIK3CD
ERBB2,PIK3R1
ERBB2,PIK3R2
ERBB2,SHC3
ERBB2,SHC1
ERBB2,PIK3R3
ERBB3,SHC2
ERBB3,GRB2
ERBB3,SHC4
ERBB3,PIK3CA
ERBB3,PIK3CB
ERBB3,PIK3CD
ERBB3,PIK3R1
ERBB3,PIK3R2
ERBB3,SHC3
ERBB3,SHC1
ERBB3,PIK3R3
ERBB4,SHC2
ERBB4,GRB2
ERBB4,SHC4
ERBB4,PIK3CA
ERBB4,PIK3CB
ERBB4,PIK3CD
ERBB4,PIK3R1
ERBB4,PIK3R2
ERBB4,SHC3
ERBB4,SHC1
ERBB4,STAT5A
ERBB4,STAT5B
ERBB4,PIK3R3
AKT1,CDKN1A
AKT1,CDKN1B
AKT1,MTOR
AKT1,GSK3B
AKT1,BAD
AKT2,CDKN1A
AKT2,CDKN1B
AKT2,MTOR
AKT2,GSK3B
AKT2,BAD
MTOR,EIF4EBP1
MTOR,RPS6KB1
MTOR,RPS6KB2
GAB1,PIK3CA
GAB1,PIK3CB
GAB1,PIK3CD
GAB1,PIK3R1
GAB1,PIK3R2
GAB1,PIK3R3
SHC2,GRB2
GRB2,GAB1
GRB2,SOS1
GRB2,SOS2
NRG1,ERBB3
NRG1,ERBB4
SHC4,GRB2
NCK1,PAK4
NCK1,BUB1B-PAK6
NCK1,PAK1
NCK1,PAK2
NCK1,PAK3
NCK1,PAK6
NCK1,PAK5
PAK1,MAP2K7
PAK1,MAP2K4
PAK2,MAP2K7
PAK2,MAP2K4
PAK3,MAP2K7
PAK3,MAP2K4
SHC3,GRB2
PAK6,MAP2K7
PAK6,MAP2K4
PAK5,MAP2K7
PAK5,MAP2K4
SHC1,GRB2
SRC,PTK2
BTC,EGFR
BTC,ERBB4
NCK2,PAK4
NCK2,BUB1B-PAK6
NCK2,PAK1
NCK2,PAK2
NCK2,PAK3
NCK2,PAK6
NCK2,PAK5
NRG2,ERBB3
NRG2,ERBB4
C00035,RRAS2
C00035,MRAS
C00035,HRAS
C00035,KRAS
C00035,NRAS
C00035,RRAS
C00044,RRAS2
C00044,MRAS
C00044,HRAS
C00044,KRAS
C00044,NRAS
C00044,RRAS
C00076,CALML6
C00076,CALML5
C00076,CALM1
C00076,CALM2
C00076,CALM3
C00076,CALML3
C00076,CALML4
C00165,RASGRP1
C00165,RASGRP2
C00165,RASGRP4
C00165,RASGRP3
C05981,TIAM1
HTR7,C00076
HTR7,C00575
PLCE1,C00165
PLCE1,C01245
AKT3,CHUK
AKT3,IKBKB
AKT3,FOXO4
AKT3,IKBKG
RASA4B,RRAS2
RASA4B,MRAS
RASA4B,HRAS
RASA4B,KRAS
RASA4B,NRAS
RASA4B,RRAS
RASA4,RRAS2
RASA4,MRAS
RASA4,HRAS
RASA4,KRAS
RASA4,NRAS
RASA4,RRAS
GNB5,RASGRF1
GNB5,RASGRF2
RALBP1,ARF6
RALBP1,RAC1
RALBP1,RAC2
RALBP1,RAC3
RALBP1,CDC42
RASSF1,STK4
RASSF1,TIAM1
RASSF1,RASSF5
CSF1R,SHC2
CSF1R,SHC4
CSF1R,SHC3
CSF1R,SHC1
CALML6,RASGRF1
CALML6,RASGRF2
EPHA2,SHC2
EPHA2,SHC4
EPHA2,SHC3
EPHA2,SHC1
AKT1,CHUK
AKT1,IKBKB
AKT1,FOXO4
AKT1,IKBKG
AKT2,CHUK
AKT2,IKBKB
AKT2,FOXO4
AKT2,IKBKG
FGFR1,SHC2
FGFR1,SHC4
FGFR1,SHC3
FGFR1,SHC1
FGFR3,SHC2
FGFR3,SHC4
FGFR3,SHC3
FGFR3,SHC1
FGFR2,SHC2
FGFR2,SHC4
FGFR2,SHC3
FGFR2,SHC1
FGFR4,SHC2
FGFR4,SHC4
FGFR4,SHC3
FGFR4,SHC1
RRAS2,RALBP1
RRAS2,RASSF1
RRAS2,RGL1
RRAS2,AFDN
RRAS2,PLCE1
RRAS2,PIK3CA
RRAS2,PIK3CB
RRAS2,PIK3CD
RRAS2,PIK3R1
RRAS2,PIK3R2
RRAS2,RGL2
RRAS2,RALGDS
RRAS2,TIAM1
RRAS2,BRAP
RRAS2,RASSF5
RRAS2,PIK3R3
RRAS2,RIN1
RRAS2,RAPGEF5
MRAS,RALBP1
MRAS,RASSF1
MRAS,RGL1
MRAS,AFDN
MRAS,PLCE1
MRAS,PIK3CA
MRAS,PIK3CB
MRAS,PIK3CD
MRAS,PIK3R1
MRAS,PIK3R2
MRAS,RGL2
MRAS,RALGDS
MRAS,TIAM1
MRAS,BRAP
MRAS,RASSF5
MRAS,PIK3R3
MRAS,RIN1
MRAS,RAPGEF5
RASA3,RRAS2
RASA3,MRAS
RASA3,HRAS
RASA3,KRAS
RASA3,NRAS
RASA3,RRAS
RGL1,RALA
RGL1,RALB
FLT1,SHC2
FLT1,SHC4
FLT1,SHC3
FLT1,SHC1
FLT3,SHC2
FLT3,SHC4
FLT3,SHC3
FLT3,SHC1
FLT4,SHC2
FLT4,SHC4
FLT4,SHC3
FLT4,SHC1
LAT,PLCG1
LAT,PLCG2
GNB1,RASGRF1
GNB1,RASGRF2
GNB2,RASGRF1
GNB2,RASGRF2
GNB3,RASGRF1
GNB3,RASGRF2
GNG3,RASGRF1
GNG3,RASGRF2
GNG4,RASGRF1
GNG4,RASGRF2
GNG5,RASGRF1
GNG5,RASGRF2
GNG7,RASGRF1
GNG7,RASGRF2
GNG10,RASGRF1
GNG10,RASGRF2
GNG11,RASGRF1
GNG11,RASGRF2
GNGT1,RASGRF1
GNGT1,RASGRF2
GNGT2,RASGRF1
GNGT2,RASGRF2
GRB2,PTPN11
GRB2,GAB2
TBK1,REL
HRAS,RALBP1
HRAS,RASSF1
HRAS,RGL1
HRAS,AFDN
HRAS,PLCE1
HRAS,PIK3CA
HRAS,PIK3CB
HRAS,PIK3CD
HRAS,PIK3R1
HRAS,PIK3R2
HRAS,RGL2
HRAS,RALGDS
HRAS,TIAM1
HRAS,BRAP
HRAS,RASSF5
HRAS,PIK3R3
HRAS,RIN1
HRAS,RAPGEF5
HTR7,GNB5
HTR7,GNB1
HTR7,GNB2
HTR7,GNB3
HTR7,GNG3
HTR7,GNG4
HTR7,GNG5
HTR7,GNG7
HTR7,GNG10
HTR7,GNG11
HTR7,GNGT1
HTR7,GNGT2
HTR7,GNG13
HTR7,GNG2
HTR7,GNG12
HTR7,GNB4
HTR7,GNG8
IGF1R,SHC2
IGF1R,SHC4
IGF1R,SHC3
IGF1R,SHC1
INSR,SHC2
INSR,SHC4
INSR,SHC3
INSR,SHC1
KDR,SHC2
KDR,SHC4
KDR,SHC3
KDR,SHC1
KIT,SHC2
KIT,SHC4
KIT,SHC3
KIT,SHC1
ARF6,RAC1
KRAS,RALBP1
KRAS,RASSF1
KRAS,RGL1
KRAS,AFDN
KRAS,PLCE1
KRAS,PIK3CA
KRAS,PIK3CB
KRAS,PIK3CD
KRAS,PIK3R1
KRAS,PIK3R2
KRAS,RGL2
KRAS,RALGDS
KRAS,TIAM1
