symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
ATP1A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP1B1,52,62,114,49,15,77,1,94,45,113,109,19,64,36,33,7,292,52,1,142,35,9,15,69,93,2,73,7,28,35,4,15,36,107,22,52,1,106,14,71,78,34,14,3,41,45,47,0,10,22,49,38,2,32,44
ATP1B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
ATP1B3,82,35,93,47,162,65,53,38,66,53,61,55,62,47,103,52,19,77,65,51,48,159,35,44,72,42,40,167,55,106,61,39,112,34,54,40,70,37,52,70,92,120,142,81,62,59,64,40,44,52,46,35,94,256,26
ATP2A1,0,0,0,1,0,0,1,3,0,0,0,1,3,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
ATP2A2,29,24,92,41,24,24,21,33,42,38,31,26,35,38,27,24,28,33,28,26,31,32,21,33,24,17,27,41,31,37,27,37,17,20,36,30,26,16,37,32,28,20,33,53,31,39,29,36,24,39,25,20,74,33,26
ATP2A3,0,2,1,0,0,0,119,7,1,1,1,5,0,1,0,2,10,0,93,0,0,0,42,0,1,88,0,1,0,1,0,0,0,2,6,0,14,0,0,0,0,0,1,1,0,0,0,2,0,9,1,0,0,0,0
ATP2B1,15,6,30,13,28,4,9,6,4,25,13,18,4,14,14,10,15,17,5,26,13,6,18,20,6,5,8,19,12,20,22,22,2,13,4,17,4,7,10,15,11,8,4,7,9,3,4,10,3,7,13,4,2,19,7
ATP2B2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP2B4,23,16,4,11,61,8,33,1,24,24,2,11,4,23,48,32,3,24,9,0,1,12,10,24,13,31,12,4,11,3,13,20,21,14,10,11,8,59,12,16,14,25,25,15,19,6,25,36,0,4,19,34,12,16,55
ATP6V1A,12,26,13,12,9,15,17,31,11,13,40,14,23,12,15,12,22,16,14,14,9,31,17,10,17,11,14,10,18,11,14,21,21,16,12,13,35,5,9,12,26,26,20,20,10,13,21,11,13,25,16,14,24,18,30
ATP6V1B1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,0,0,0,0,1,0,36,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
ATP6V1B2,10,7,11,17,18,12,16,16,7,7,11,8,12,10,11,10,3,9,25,10,10,33,5,9,10,16,9,12,5,7,5,18,15,4,10,5,7,6,16,10,40,46,51,23,8,6,26,23,13,19,16,18,46,32,23
ATP6V1C1,20,24,17,16,32,30,14,24,15,22,16,15,9,15,17,11,12,15,9,21,15,14,21,16,24,13,14,17,15,9,5,17,15,21,17,22,10,10,7,12,18,32,34,53,10,13,14,7,9,19,24,5,43,18,20
ATP6V1C2,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,1,0,2,0,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ATP6V1D,10,6,17,15,19,15,9,27,21,16,13,6,9,17,12,7,9,11,10,13,14,12,15,22,11,8,22,19,18,12,8,16,18,13,24,21,5,9,16,11,15,13,14,17,12,18,16,8,8,20,8,8,35,19,13
ATP6V1E1,50,60,27,41,30,46,20,56,63,39,29,20,26,31,27,44,19,19,58,31,16,72,35,23,35,17,21,13,40,22,26,32,48,21,28,24,8,16,28,37,40,33,133,65,34,41,56,21,21,24,17,24,62,56,32
ATP6V1E2,0,2,4,2,0,1,1,1,3,2,2,2,1,1,1,0,0,1,2,1,3,1,1,0,2,0,1,3,2,1,4,1,0,2,0,1,2,0,0,0,0,3,3,2,2,1,0,0,2,0,1,1,2,1,0
ATP6V1F,52,113,59,90,98,153,55,59,65,89,111,57,80,52,276,59,59,108,190,83,61,181,138,94,105,74,63,119,23,99,116,48,170,27,92,155,163,39,160,142,65,139,133,178,37,46,94,103,67,87,50,68,257,158,89
ATP6V1G1,67,91,67,62,98,82,59,141,56,64,75,73,68,41,70,22,68,72,88,86,68,60,140,59,47,57,68,63,60,71,57,69,58,42,64,64,61,28,57,68,65,101,134,176,80,55,98,56,59,167,75,82,154,87,66
ATP6V1G2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1G3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1H,18,15,9,9,17,21,8,13,8,4,9,4,9,9,13,8,8,6,11,4,8,8,15,7,6,7,11,6,6,5,3,13,13,10,7,2,4,5,8,7,13,18,14,23,9,3,11,6,4,19,13,6,19,8,10
ATR,6,2,5,5,5,3,9,7,6,2,5,5,2,4,3,3,4,3,4,4,4,7,4,3,4,8,3,7,3,4,5,13,7,3,2,2,6,3,1,5,6,4,6,4,3,5,4,8,6,5,7,3,3,7,5
ATXN1,2,1,0,1,2,1,0,6,1,1,1,3,2,4,1,7,8,1,0,2,2,3,2,3,5,0,1,2,1,1,0,2,3,2,1,1,1,3,2,3,3,2,2,2,1,1,4,0,5,1,2,8,2,4,3
ATXN1L,8,9,5,17,6,5,11,6,9,9,10,7,9,9,5,3,8,9,4,7,6,5,10,5,7,13,9,9,11,5,7,5,5,6,9,3,11,9,5,10,7,8,5,6,14,14,7,10,18,10,9,7,4,4,10
AVP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVPR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AVPR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXIN1,3,5,3,8,5,3,3,5,7,4,10,4,12,3,5,2,12,5,8,3,6,5,5,5,5,5,6,2,5,6,9,3,3,8,8,3,8,7,5,4,2,8,4,4,8,6,2,5,16,5,6,4,5,4,5
AXIN2,0,0,0,0,1,0,0,13,0,3,37,3,54,1,0,1,11,1,1,0,0,3,0,0,2,2,0,0,0,0,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,0,0,1,0,0,0
AZI2,3,2,5,2,5,4,8,6,5,6,9,9,6,5,4,5,4,3,9,6,6,8,4,5,5,11,4,4,4,3,4,3,2,5,7,4,2,4,4,3,5,8,5,5,3,8,5,11,9,4,4,6,2,3,9
BAD,9,11,14,7,20,26,15,6,31,19,11,8,28,12,25,12,14,8,10,9,24,11,19,31,19,16,33,8,22,18,18,17,21,20,35,34,16,10,23,25,11,8,3,5,13,30,14,16,8,25,10,13,14,12,18
BAG4,2,2,6,3,7,3,7,3,8,5,7,10,6,5,1,4,1,8,6,6,6,4,2,4,4,10,5,5,2,3,11,7,4,4,9,3,2,1,3,4,4,4,3,4,6,6,4,5,5,3,6,5,2,6,4
BAMBI,6,6,11,0,46,0,0,50,0,30,40,4,19,5,1,14,2,3,5,15,1,56,48,4,14,0,4,6,1,1,0,1,10,9,3,2,1,7,10,10,3,50,111,67,7,1,24,0,29,21,0,4,62,110,1
BAX,14,38,33,37,21,57,19,17,13,8,28,15,20,13,47,9,24,31,9,9,48,15,16,31,13,16,27,24,12,20,18,4,20,17,17,12,11,19,30,21,13,11,16,30,17,26,16,37,19,6,30,12,37,44,42
BBC3,1,3,0,3,0,3,0,6,0,0,3,18,14,0,5,0,13,5,11,3,6,1,1,0,1,0,5,0,0,0,1,0,0,3,0,0,2,6,0,0,1,3,1,2,0,0,1,2,4,0,2,4,0,2,16
BCAR1,10,19,4,15,19,16,0,6,17,10,10,3,8,14,14,5,12,10,2,3,6,16,10,13,13,0,22,5,21,2,3,4,7,22,3,4,1,30,18,16,12,5,8,4,11,20,9,3,14,7,13,8,8,5,27
BCL10,11,5,4,11,10,7,6,8,7,5,9,12,7,4,11,6,10,6,5,7,9,7,4,9,10,9,6,7,8,2,10,5,7,7,10,7,2,12,6,7,7,5,5,3,2,8,7,8,6,3,11,12,3,3,11
BCL2,0,0,0,7,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,16,1,0,4,0,0,0,2,0,0,0,0,0,0,9,1,0,0,0,3,1,1,0,1,2,2,0,0,3,0,3,0,1
BCL2A1,4,0,12,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,31,73,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,11,118,25,0,0,5,27,0,0,0,0,43,58,0
BCL2L1,29,29,35,43,15,34,51,88,77,33,46,86,69,36,62,12,99,74,34,20,15,20,13,99,19,45,29,6,39,8,15,39,42,158,29,47,27,32,29,11,9,22,10,9,40,64,11,15,147,48,103,27,13,7,101
BCL2L11,4,2,2,3,2,0,2,14,2,4,3,6,3,1,2,0,4,5,3,3,1,1,17,3,6,7,0,2,1,1,4,4,4,6,0,1,23,7,2,1,3,6,3,2,1,1,2,0,4,1,10,8,3,2,1
BCL3,4,5,7,2,10,7,0,2,18,11,4,6,4,46,8,7,5,2,1,1,9,2,2,7,15,0,3,6,3,2,3,1,8,14,0,2,1,34,2,12,13,0,0,2,8,1,14,53,0,6,6,9,0,5,7
BCL6,0,4,1,1,8,2,1,2,2,2,1,5,2,5,5,14,8,0,6,2,6,3,3,3,8,1,3,0,2,1,0,2,4,15,1,3,0,9,4,2,5,3,4,2,1,1,10,17,0,16,1,7,1,4,5
BDKRB1,0,0,0,0,19,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDKRB2,0,1,1,0,10,0,0,5,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BDNF,2,4,4,6,7,6,0,0,3,5,0,4,0,5,1,5,3,12,0,0,25,0,0,8,0,0,12,0,0,3,0,2,0,10,11,1,0,2,7,4,4,0,0,0,5,9,1,0,0,0,0,6,0,0,4
BECN1,7,13,10,11,5,11,10,23,10,9,19,11,12,10,10,5,13,6,6,9,15,15,9,10,6,12,11,13,6,9,15,6,6,11,7,6,10,4,6,16,7,27,14,20,12,13,9,14,11,14,11,11,16,19,8
BID,18,12,8,7,11,15,13,11,16,9,14,6,14,9,7,5,9,1,10,9,5,11,6,7,23,14,10,2,10,8,6,25,15,9,9,6,3,7,7,12,7,1,6,6,3,11,4,1,9,9,10,11,7,4,14
BIRC2,45,10,18,11,21,16,9,17,30,103,30,19,12,18,8,31,20,24,14,20,26,15,5,37,18,12,13,53,22,7,16,8,21,15,17,16,9,13,131,70,11,7,12,9,37,20,21,32,20,23,21,17,13,13,26
BIRC3,25,3,13,6,1,30,2,5,28,31,25,1,0,3,3,6,1,7,0,1,12,0,0,8,6,5,3,45,15,0,0,0,1,4,0,2,1,3,7,23,1,0,0,0,1,1,2,57,1,0,19,0,0,0,37
BIRC5,64,30,41,41,36,54,34,3,46,38,14,15,27,44,42,19,10,27,38,30,34,30,26,47,51,54,45,45,33,57,51,34,47,22,57,80,37,10,74,70,26,26,21,72,34,40,28,25,17,40,72,28,28,32,7
BLNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
BMP2,3,0,0,0,2,0,0,0,0,12,0,0,0,0,0,1,8,21,0,0,14,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,3,0,4,0,0,2,0,4,0,1,0,0,0,3,0,0,1,2
BMP4,0,0,2,0,10,4,0,71,0,12,36,18,93,17,11,0,94,2,0,30,0,0,1,66,1,1,12,0,3,0,0,1,0,56,0,8,0,0,16,0,1,0,0,0,1,0,1,0,18,9,0,3,0,1,9
BMP5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0
BMP6,0,0,3,0,1,0,0,0,0,25,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0
BMP7,0,0,0,0,2,0,0,27,0,0,0,2,0,0,0,0,0,12,0,5,0,0,9,0,3,0,0,7,7,0,5,97,37,0,0,0,15,0,0,4,0,0,7,1,0,0,5,0,16,0,0,0,0,12,0
BMP8A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMP8B,2,0,1,0,0,0,0,0,2,5,2,5,5,0,0,0,1,1,0,1,0,0,0,0,3,0,0,1,1,1,1,0,1,4,1,0,3,3,0,0,0,7,4,2,2,2,5,3,1,2,3,0,3,1,0
BMPR1A,7,3,7,6,5,4,0,2,4,6,5,5,5,4,2,1,3,6,2,5,3,5,3,3,3,4,5,2,3,3,9,7,6,4,3,2,0,3,2,3,3,3,2,3,7,4,2,2,5,5,4,4,2,2,3
BMPR1B,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,0,1,0,0,0,0,0,2,1,1,2,0,1,0,0,0,1,3,0,0,0
BMPR2,6,6,11,11,7,3,0,3,4,12,4,4,4,10,5,7,8,6,1,1,11,7,6,9,8,1,3,5,3,2,15,6,6,12,8,4,2,24,7,7,9,12,12,3,16,10,8,4,4,4,11,6,3,3,11
BNIP3,17,16,14,25,15,60,2,0,30,10,5,5,0,9,29,48,0,52,17,0,12,12,13,54,5,16,4,13,17,27,9,9,16,0,35,33,4,52,48,9,39,3,21,6,7,23,32,25,0,7,12,60,5,21,7
BOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,6,0,1,0
BORCS8-MEF2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAF,3,2,2,4,2,2,5,4,3,3,7,7,4,2,4,3,6,2,7,4,3,4,3,3,3,9,2,4,1,1,3,3,3,4,4,2,3,3,2,3,2,6,2,3,1,3,3,8,8,2,4,5,2,3,4
BRAP,5,4,8,8,4,5,8,8,7,8,8,6,5,5,4,2,5,5,9,7,6,5,6,5,5,9,5,10,4,5,4,7,4,3,6,6,6,4,4,5,4,7,5,6,5,9,4,6,7,7,6,5,9,7,6
BRCA1,8,7,12,11,8,2,16,5,10,4,12,5,5,8,3,1,4,3,23,14,6,11,5,5,5,18,7,10,4,10,10,4,1,6,1,3,13,3,4,17,4,11,6,10,9,8,5,11,5,10,15,10,8,6,2
BTC,0,0,1,11,0,4,0,4,2,3,8,6,2,0,1,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,14,1,1,0,5,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,1,0,0,5
BTRC,3,3,4,4,3,4,4,5,4,5,7,9,6,5,4,2,2,4,4,2,4,3,5,4,3,5,6,3,2,4,7,7,2,3,5,2,1,2,2,3,2,4,2,3,2,2,3,5,6,5,4,4,2,2,5
CAB39,27,14,14,22,12,27,27,24,17,14,23,19,18,17,20,11,19,13,26,11,14,18,7,22,29,20,22,13,37,10,12,14,10,22,13,23,8,6,13,27,14,21,16,11,26,23,12,15,22,5,23,11,13,17,22
CAB39L,2,1,1,1,1,1,0,4,0,2,9,2,14,1,1,0,3,0,0,0,1,1,6,2,2,1,0,3,2,0,0,1,0,1,2,1,0,1,0,1,0,0,1,2,1,0,0,4,8,7,1,2,3,0,0
CACNA1C,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CACNA1D,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3
CACNA1S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNA2D1,1,2,8,1,0,1,0,0,0,0,0,0,0,6,0,3,0,0,0,0,5,0,0,1,0,0,2,5,2,1,0,0,0,3,1,0,0,1,3,1,5,1,0,2,0,2,2,0,0,0,0,1,0,3,10
CACNA2D2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,0
CACNA2D3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,1
CACNA2D4,0,0,0,0,0,0,1,11,0,0,0,0,0,6,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,7,13,0,0,0,0,0,0
CACNB1,0,0,0,1,1,0,2,1,2,1,1,2,2,1,1,2,1,0,0,1,2,1,0,1,0,3,1,2,0,1,7,1,0,2,1,0,1,1,0,1,1,0,0,0,1,1,1,1,2,4,3,2,0,1,2
CACNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNB3,2,3,1,4,3,2,4,1,3,3,5,3,5,2,2,2,6,2,0,2,3,4,4,0,3,5,3,1,0,1,10,8,2,2,3,2,1,9,2,2,1,1,1,1,2,4,1,1,2,7,5,6,1,1,8
CACNB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CACNG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG4,0,0,4,0,13,0,0,0,1,0,0,0,13,6,0,0,9,0,0,0,0,0,29,0,0,0,3,1,0,1,0,49,4,1,0,2,11,0,0,5,0,0,0,0,0,0,2,0,5,32,0,42,0,0,0
CACNG5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG6,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
CACNG7,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
CACNG8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CACYBP,54,26,51,45,34,99,31,14,29,20,23,16,14,34,33,14,11,44,50,42,31,37,31,37,41,22,46,27,46,79,30,38,47,13,50,21,53,8,28,32,37,26,22,33,31,40,21,26,18,32,50,13,37,35,10
CALM1,46,10,47,37,39,21,22,22,53,44,74,23,40,43,21,24,23,54,12,41,38,53,90,48,44,14,22,24,39,64,43,37,66,44,50,72,23,19,33,27,27,55,37,25,54,37,34,48,20,60,25,22,42,37,23
CALM2,122,69,207,143,71,117,82,88,78,112,67,46,124,152,128,112,82,107,71,183,80,94,97,187,134,96,164,149,165,129,57,79,91,76,136,81,83,36,137,141,72,68,107,95,98,261,117,76,86,72,71,70,91,86,55
CALM3,61,53,75,55,99,75,93,41,85,101,78,62,94,68,80,86,90,163,75,52,141,80,110,154,72,89,131,57,68,52,78,30,98,77,148,46,28,65,100,120,84,28,87,66,104,83,112,82,23,85,99,45,120,57,79
CALML3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALML4,1,1,0,0,0,0,7,3,1,0,10,3,2,0,0,0,25,1,2,2,0,2,2,0,0,6,1,1,1,1,1,0,0,5,0,0,2,1,0,0,0,1,0,0,1,1,0,2,6,1,1,3,1,0,0
CALML5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALML6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK1,2,0,2,3,4,1,0,0,8,2,1,2,9,2,6,3,0,2,1,0,0,0,1,4,0,0,4,0,0,2,3,0,0,4,5,3,0,2,8,0,0,1,0,0,2,13,1,0,6,0,9,3,0,1,7
CAMK1D,2,2,1,2,3,0,13,0,11,10,0,4,5,1,4,0,0,0,0,1,0,0,0,3,6,10,4,1,0,0,0,3,0,7,1,0,3,11,0,1,2,0,0,0,1,2,1,2,0,1,9,3,0,0,3
CAMK1G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2D,2,4,8,11,20,4,2,15,6,8,13,27,12,2,8,17,17,15,0,9,6,6,0,6,3,2,8,1,9,8,0,1,4,7,4,2,0,5,6,5,5,5,3,3,5,3,10,17,7,0,4,14,2,7,8
CAMK2G,8,7,5,8,7,8,10,4,9,8,10,5,10,10,12,8,13,6,9,7,10,4,8,8,29,9,8,5,6,5,7,10,8,5,21,31,3,5,4,6,5,4,2,4,14,4,4,6,5,11,7,8,2,2,4
CAMK4,1,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,4,2,0,4,1,3,1,0,1,1,2,1,0
CAMKK2,9,6,6,14,5,5,11,5,9,7,9,8,10,5,6,5,7,8,9,8,9,7,8,5,8,13,7,7,4,9,21,6,5,5,8,6,11,9,6,6,4,5,3,4,9,6,5,8,15,13,9,7,2,5,7
CAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARD10,19,26,3,17,8,4,0,10,6,3,6,7,5,5,7,10,7,7,1,4,1,0,1,12,8,0,5,3,6,1,2,4,8,10,7,2,2,14,4,6,3,0,0,1,23,6,8,0,10,4,11,5,0,0,11
CARD11,1,28,0,21,0,10,12,3,0,0,0,0,0,10,0,0,0,0,18,2,0,0,0,2,0,4,30,0,0,0,0,0,1,10,6,0,12,0,0,0,0,0,0,0,0,0,0,16,0,0,19,0,0,0,9
CARD14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,9,0,0,1,0,0
CARD16,0,0,0,1,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,4,2,5,1,0,0,1,5,0,0,0,0,12,2,0
CARD17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CARD18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
