Drug A,Drug B,Cell Line Name,Study Name,Score
Vismodegib,Nilotinib,A498,ALMANAC,-3.55583574720246
Tideglusib,Lestaurtinib,IPC-298,FRIEDMAN,-2.79844150260234
Imatinib,Nilotinib,IGROV1,ALMANAC,-4.82712618030456
Lenalidomide,Imatinib,HT29,ALMANAC,6.43130723365692
Axitinib,Nilotinib,HS 578T,ALMANAC,-3.1517268363192
Palbociclib,Cediranib,WM115,FRIEDMAN,3.72388492439321
Romidepsin,thalidomide,786-0,ALMANAC,-36.0798166821575
MEGESTROL ACETATE,Sorafenib,UO-31,ALMANAC,-16.0859874145339
Abiraterone,Axitinib,U251,ALMANAC,2.91058891083619
Erlotinib,RAF265,SK-MEL-5,FRIEDMAN,-8.80318924503697
Abiraterone,Vemurafenib,IGROV1,ALMANAC,-1.16890468016154
Romidepsin,thalidomide,SW-620,ALMANAC,-62.998257975718
Imatinib,Dasatinib,SF-539,ALMANAC,6.36082314626482
Tanespimycin,Pioglitazone,RPMI7951,FRIEDMAN,-34.9347451256089
Ruxolitinib,Linsitinib,COLO 829,FRIEDMAN,-2.6626048516107
Crizotinib,Vatalanib,G-361,FRIEDMAN,12.2201732844657
Vismodegib,Lapatinib,HCT-15,ALMANAC,-2.17907796330561
Pazopanib,VX-702,WT2-iPS,FRIEDMAN,-7.46878395575431
Vismodegib,SNS-032,LB2518-MEL,FRIEDMAN,-3.12442515553049
Vemurafenib,Abiraterone,SN12C,ALMANAC,-3.80308148457074
Tideglusib,Vatalanib,A101D,FRIEDMAN,5.1243061343242
dexamethasone,geldanamycin,UWB1289,ONEIL,-44.2857422252861
Vismodegib,Lenalidomide,A549,ALMANAC,-2.43724478956917
Ruxolitinib,Lestaurtinib,UACC62,FRIEDMAN,-26.8449820795452
Gefitinib,paclitaxel,MDA-MB-231,ALMANAC,0.171015935962557
Gefitinib,MEGESTROL ACETATE,HOP-92,ALMANAC,-24.996542659651
Ruxolitinib,Crizotinib,PC-3,ALMANAC,-9.06677954035204
Gefitinib,Temsirolimus,MDA-MB-175-VII,ASTRAZENECA,9.91212424123876
Ruxolitinib,Tideglusib,MZ-MEL-2,FRIEDMAN,-11.5375686267083
Pazopanib,Lestaurtinib,A2058,FRIEDMAN,5.49556101470888
Sorafenib,Pioglitazone,MZ-MEL-2,FRIEDMAN,1.74556465763862
Axitinib,Nilotinib,K-562,ALMANAC,10.9652280888043
Lenalidomide,paclitaxel,SK-MEL-5,ALMANAC,-32.3390791916826
Ruxolitinib,Nilotinib,LB2518-MEL,FRIEDMAN,-12.588580132951
Axitinib,Nilotinib,MCF7,ALMANAC,-4.9981168095086
Vismodegib,MEGESTROL ACETATE,HCT-15,ALMANAC,5.27344235926885
Lapatinib,Erlotinib,G-361,FRIEDMAN,-3.31584635941285
Cediranib,Pioglitazone,MZ-MEL-2,FRIEDMAN,3.52225922445227
Vandetanib,RAF265,UACC-812,ASTRAZENECA,0.246573927704869
Crizotinib,Gefitinib,HCC-2998,ALMANAC,11.9398655368357
Vandetanib,Navitoclax,UACC-812,ASTRAZENECA,-14.506963039417
Abiraterone,Vorinostat,OVCAR-8,ALMANAC,-21.424385636645
Ruxolitinib,Tanespimycin,COLO 800,FRIEDMAN,2.8338314544451
Vismodegib,thalidomide,SR,ALMANAC,-11.1321146204364
Sunitinib,Erlotinib,COLO 829,FRIEDMAN,-10.8941519509271
Sunitinib,Sorafenib,SKMES1,ONEIL,-11.9299972333177
Abiraterone,Imatinib,T-47D,ALMANAC,0.405424402387652
Vemurafenib,MEGESTROL ACETATE,CCRF-CEM,ALMANAC,4.09439142125539
Vismodegib,Bexarotene,MeWo,FRIEDMAN,20.2969004122681
Vandetanib,Axitinib,MOLT-4,ALMANAC,1.85542114296788
Vemurafenib,thalidomide,SK-MEL-2,ALMANAC,2.71444248349832
Vismodegib,RAF265,COLO 800,FRIEDMAN,26.0312621019497
celecoxib,Sorafenib,UACC62,ALMANAC,-1.71667209515149
Navitoclax,Lestaurtinib,COLO 829,FRIEDMAN,-28.9449802014386
Palbociclib,Cediranib,COLO 829,FRIEDMAN,-17.8314350233588
Vandetanib,Abiraterone,U251,ALMANAC,3.02327207535822
raloxifene,MEGESTROL ACETATE,NCIH23,ALMANAC,-11.246024763478
Vismodegib,Axitinib,ACHN,ALMANAC,5.73750386395099
Lenalidomide,Romidepsin,NCI-H226,ALMANAC,-65.0341259090208
Gefitinib,Nilotinib,UACC62,ALMANAC,3.78612312767438
Ruxolitinib,Vismodegib,SKMEL30,FRIEDMAN,-15.9994046019411
Lapatinib,SNS-032,451Lu,FRIEDMAN,-5.83653671874127
Pazopanib,Sunitinib,IST-MEL1,FRIEDMAN,-14.5522471817437
Vandetanib,Fulvestrant,RPMI-8226,ALMANAC,-1.90319575501643
MEGESTROL ACETATE,Imatinib,HCT116,ALMANAC,8.63038543952722
Crizotinib,Dasatinib,SK-MEL-2,FRIEDMAN,18.5385944815896
paclitaxel,Fulvestrant,SK-MEL-5,ALMANAC,-0.303303857918849
Vandetanib,MEGESTROL ACETATE,DU-145,ALMANAC,-12.3785030440061
Erlotinib,SNS-032,RPMI7951,FRIEDMAN,-3.46705707055394
Crizotinib,Vismodegib,OVCAR3,ALMANAC,3.1361534245624
Lestaurtinib,Vorinostat,SK-MEL-5,FRIEDMAN,-14.8881954529078
Crizotinib,Sorafenib,RVH-421,FRIEDMAN,-13.692929400431
Fingolimod,Sorafenib,SK-MEL-2,FRIEDMAN,-16.7265485733221
Gefitinib,Navitoclax,T-47D,ASTRAZENECA,-0.769157906555058
Cediranib,Pioglitazone,Mel Ho,FRIEDMAN,-11.9750785452477
Sunitinib,thalidomide,MDA-MB-468,ALMANAC,-2.29973368656957
Lenalidomide,Vorinostat,SW-620,ALMANAC,-15.0632704297969
Nilotinib,Linsitinib,IPC-298,FRIEDMAN,7.32211323708503
VX-702,Palbociclib,SK-MEL-28,FRIEDMAN,-31.6539979105682
Navitoclax,Pioglitazone,RPMI7951,FRIEDMAN,-18.5034826565437
Vismodegib,Gefitinib,COLO 205,ALMANAC,-2.68876921443958
Vandetanib,mitotane,COLO 205,ALMANAC,4.02558069592817
Crizotinib,Ruxolitinib,HS 578T,ALMANAC,-7.15814263488359
Fingolimod,Sorafenib,LOX IMVI,FRIEDMAN,-20.7560641147801
MEGESTROL ACETATE,paclitaxel,MOLT-4,ALMANAC,-31.8935169438803
Nilotinib,thalidomide,HCT-15,ALMANAC,5.09451963508477
Bexarotene,Erlotinib,WM115,FRIEDMAN,-18.0140742366056
Lenalidomide,MEGESTROL ACETATE,IGROV1,ALMANAC,-9.9582291045119
raloxifene,Sorafenib,HCT-15,ALMANAC,-3.98779610459406
RAF265,Lenalidomide,MeWo,FRIEDMAN,-48.5233056774495
Axitinib,thalidomide,HCT116,ALMANAC,-3.25704008944877
Axitinib,Crizotinib,UACC62,ALMANAC,5.04482305832241
Vandetanib,Axitinib,UACC62,ALMANAC,3.41604290170786
Pazopanib,Midostaurin,MZ-MEL-2,FRIEDMAN,21.8580404427612
Crizotinib,Sunitinib,OVCAR-5,ALMANAC,-3.81572366820427
Ruxolitinib,Crizotinib,SF-539,ALMANAC,0.32767635691333
Lenalidomide,Vorinostat,COLO 792,FRIEDMAN,-10.0858333282513
Nilotinib,Lenalidomide,UACC62,FRIEDMAN,1.85253713826104
Imatinib,Nilotinib,ACHN,ALMANAC,-10.4664630964752
Axitinib,Lapatinib,HCT116,ALMANAC,-4.71878739853623
Vandetanib,Lenalidomide,IGROV1,ALMANAC,-22.4512610836413
Lestaurtinib,Cediranib,A375,FRIEDMAN,-15.478948789629
Navitoclax,Sunitinib,RPMI7951,FRIEDMAN,9.13227419249445
Ruxolitinib,RAF265,LB2518-MEL,FRIEDMAN,-32.869053707733
Crizotinib,Vismodegib,OVCAR-5,ALMANAC,0.732110945842394
Vorinostat,Lapatinib,NCI-H460,ONEIL,-10.398648228661925
Ruxolitinib,Gefitinib,OVCAR-8,ALMANAC,-6.26598972916944
Sunitinib,Midostaurin,COLO 792,FRIEDMAN,-18.3238571876759
Nilotinib,Sorafenib,HS 578T,ALMANAC,-2.51825643926359
Navitoclax,Crizotinib,RPMI7951,FRIEDMAN,14.6079604260094
Axitinib,Dasatinib,SNB-75,ALMANAC,-11.030117740802
raloxifene,Gefitinib,CCRF-CEM,ALMANAC,-1.60158386681164
paclitaxel,Sorafenib,ACHN,ALMANAC,-3.95640708554681
Ruxolitinib,Imatinib,TK-10,ALMANAC,-3.39880632842768
Lenalidomide,Dasatinib,NCI-H460,ALMANAC,-1.7979479881615
Gefitinib,Vorinostat,MDA-MB-361,ASTRAZENECA,-7.91956158935492
Ruxolitinib,MEGESTROL ACETATE,ACHN,ALMANAC,-10.930972407193
Lenalidomide,Gefitinib,OVCAR3,ALMANAC,-12.7939289097361
Vandetanib,thalidomide,MDA-MB-231,ALMANAC,-5.39827061275468
Vatalanib,SNS-032,SK-MEL-28,FRIEDMAN,-4.69047779705664
Nilotinib,Lapatinib,SF-539,ALMANAC,-3.60412647407883
Ruxolitinib,RAF265,COLO 792,FRIEDMAN,-4.36487305531476
Abiraterone,Dasatinib,IGROV1,ALMANAC,-12.1664243099198
Crizotinib,raloxifene,OVCAR-8,ALMANAC,4.08266236484988
Gefitinib,Dasatinib,SK-MEL-28,ALMANAC,2.7008824421272
Crizotinib,Vorinostat,KM12,ALMANAC,-9.86659253536117
Lestaurtinib,Tanespimycin,451Lu,FRIEDMAN,-1.25074828058406
Ruxolitinib,Sorafenib,LB2518-MEL,FRIEDMAN,-28.2154454850032
Axitinib,Fulvestrant,HCT-15,ALMANAC,-3.58906622725071
Axitinib,Lenalidomide,OVCAR3,ALMANAC,-6.90594515192943
Vismodegib,Vemurafenib,EKVX,ALMANAC,-5.2071459570818
Vismodegib,Vemurafenib,RPMI-8226,ALMANAC,3.13647001804278
Gefitinib,Vorinostat,M14,ALMANAC,-1.43908749191776
Imatinib,Sorafenib,HOP-92,ALMANAC,-7.64580552873581
Navitoclax,Fingolimod,COLO 792,FRIEDMAN,5.47675201581815
Lestaurtinib,RAF265,SK-MEL-5,FRIEDMAN,8.51914769673089
Lenalidomide,thalidomide,A549,ALMANAC,-0.0809037028351209
MEGESTROL ACETATE,Sorafenib,OVCAR-5,ALMANAC,-18.7759491091034
Lenalidomide,Vemurafenib,UO-31,ALMANAC,-4.20981327000651
Ruxolitinib,Vorinostat,COLO 792,FRIEDMAN,9.51203077364906
Crizotinib,Cediranib,A2058,FRIEDMAN,-9.47806749932113
Vandetanib,Sorafenib,786-0,ALMANAC,-17.3998501947475
Vemurafenib,Axitinib,BT-549,ALMANAC,2.11416008617363
Navitoclax,Vatalanib,LB2518-MEL,FRIEDMAN,-10.263786008448
Vismodegib,Sorafenib,OVCAR-4,ALMANAC,-11.0197504615941
Vemurafenib,Ruxolitinib,NCI-H460,ALMANAC,1.59279232712965
Navitoclax,Bexarotene,451Lu,FRIEDMAN,14.0014042293994
Lenalidomide,paclitaxel,A549,ALMANAC,-26.9174609366548
Abiraterone,paclitaxel,U251,ALMANAC,-6.28178740321508
Abiraterone,Lenalidomide,IGROV1,ALMANAC,-5.72603305793781
Imatinib,Dasatinib,COLO 205,ALMANAC,2.67479905992514
Axitinib,Vorinostat,OVCAR3,ALMANAC,-15.3870026110066
Vismodegib,thalidomide,KM12,ALMANAC,-1.98645781892945
Ruxolitinib,Navitoclax,MZ-MEL-2,FRIEDMAN,2.42854397156225
Nilotinib,Crizotinib,MeWo,FRIEDMAN,-21.3519221294029
Tideglusib,Lestaurtinib,COLO 800,FRIEDMAN,-8.36720513689986
Ruxolitinib,Crizotinib,COLO 792,FRIEDMAN,-41.9902215333203
Dasatinib,Lenalidomide,RVH-421,FRIEDMAN,-10.3720419241488
Crizotinib,mitotane,SK-MEL-5,ALMANAC,2.93240326403873
Ruxolitinib,Crizotinib,MDA-MB-468,ALMANAC,0.442760074445623
Crizotinib,SNS-032,UACC62,FRIEDMAN,-16.8786272374386
Vemurafenib,Nilotinib,TK-10,ALMANAC,0.535527399415766
Crizotinib,paclitaxel,786-0,ALMANAC,-15.5175455775718
Lenalidomide,Sunitinib,HCT-15,ALMANAC,-0.729404626028727
Vatalanib,Cediranib,COLO 792,FRIEDMAN,-1.99255280776144
Nilotinib,Romidepsin,T-47D,ALMANAC,-30.6448176481366
Navitoclax,Enzastaurin,Mel Ho,FRIEDMAN,6.98872552897984
Ruxolitinib,Lestaurtinib,A101D,FRIEDMAN,-9.87157569467838
Enzastaurin,RAF265,IST-MEL1,FRIEDMAN,0.28623262115272
Romidepsin,thalidomide,SF-268,ALMANAC,-61.244348131243
Tideglusib,Pioglitazone,COLO 800,FRIEDMAN,-21.6189657110898
Nilotinib,Lenalidomide,COLO 829,FRIEDMAN,-19.5633781179222
Axitinib,Vismodegib,HOP-92,ALMANAC,-5.64708291615394
Axitinib,Fulvestrant,MDA-MB-231,ALMANAC,-8.86989017378123
Nilotinib,Lapatinib,MDA-MB-231,ALMANAC,-15.276598177236
Vemurafenib,Vorinostat,PC-3,ALMANAC,-10.5342277597174
Vandetanib,Crizotinib,SF-295,ALMANAC,-11.1030972120137
Lapatinib,Dasatinib,NCIH1650,ONEIL,8.59698830986301
Abiraterone,Imatinib,EKVX,ALMANAC,-10.1822541920109
Abiraterone,Sorafenib,LOX IMVI,ALMANAC,-7.40340985121971
Lestaurtinib,Erlotinib,SK-MEL-5,FRIEDMAN,-5.28322797230907
Gefitinib,mitotane,UACC-257,ALMANAC,-1.20049026856946
Ruxolitinib,Vismodegib,SF-268,ALMANAC,-4.05887489617798
Vismodegib,raloxifene,OVCAR-4,ALMANAC,1.67636357729357
raloxifene,thalidomide,SW-620,ALMANAC,0.688148934400667
Abiraterone,Axitinib,A498,ALMANAC,-4.18866976390985
celecoxib,Romidepsin,NCI-H522,ALMANAC,-35.4214475292061
Nilotinib,Fulvestrant,SF-268,ALMANAC,-2.92523841530581
celecoxib,Sunitinib,RPMI-8226,ALMANAC,2.55583226036687
Crizotinib,Sorafenib,LOX IMVI,FRIEDMAN,-47.4189416329623
Vandetanib,Crizotinib,TK-10,ALMANAC,-4.69555460274078
Vemurafenib,Crizotinib,COLO 205,ALMANAC,-11.6992369374604
celecoxib,paclitaxel,BT-549,ALMANAC,10.6178945859851
celecoxib,Sunitinib,K-562,ALMANAC,7.12600100980122
Axitinib,Vandetanib,HOP-92,ALMANAC,-7.01788432652057
Dasatinib,Lapatinib,RXF 393,ALMANAC,0.0882025895947177
Tanespimycin,Cediranib,IST-MEL1,FRIEDMAN,-36.7265099865794
Nilotinib,Bexarotene,RPMI7951,FRIEDMAN,-17.9490977224304
Lenalidomide,Crizotinib,NCI-H460,ALMANAC,-3.21663485109462
celecoxib,Vorinostat,NCI-H460,ALMANAC,-16.570551120158
Lapatinib,Sunitinib,CCRF-CEM,ALMANAC,0.522636434238652
Vandetanib,Nilotinib,SW-620,ALMANAC,-3.27522136324371
Crizotinib,Sunitinib,BT-549,ALMANAC,-2.87347180851281
Nilotinib,Sunitinib,UACC62,FRIEDMAN,-2.18964799776085
MEGESTROL ACETATE,Crizotinib,NCI-H522,ALMANAC,0.350947314436221
Gefitinib,celecoxib,SK-MEL-28,ALMANAC,-5.67133447093011
Dasatinib,Lenalidomide,RPMI7951,FRIEDMAN,40.4884106340497
Abiraterone,Lenalidomide,OVCAR-5,ALMANAC,1.63477773042755
Vandetanib,Lapatinib,HCT-15,ALMANAC,-2.57995685287124
Sunitinib,Vorinostat,IST-MEL1,FRIEDMAN,-10.8096805251527
raloxifene,Crizotinib,M14,ALMANAC,-3.53778955196061
Tideglusib,Lapatinib,LB2518-MEL,FRIEDMAN,-38.1985093342849
Abiraterone,Vismodegib,PC-3,ALMANAC,-5.44173176724738
Vorinostat,Erlotinib,HT29,ONEIL,1.888243484494037
Abiraterone,mitotane,A498,ALMANAC,5.00368658785311
Crizotinib,Lenalidomide,NCI-H522,ALMANAC,0.617329490715618
Enzastaurin,SNS-032,COLO 800,FRIEDMAN,-16.1025458498979
Lestaurtinib,RAF265,A101D,FRIEDMAN,0.787639376940266
Imatinib,Vorinostat,SK-MEL-28,ALMANAC,-42.5480459009742
Vismodegib,Gefitinib,SK-MEL-2,ALMANAC,-12.5000357846789
Ruxolitinib,Erlotinib,LB2518-MEL,FRIEDMAN,-14.2685764794423
Vorinostat,Sunitinib,SF-539,ALMANAC,-11.5599509173662
Ruxolitinib,RAF265,RPMI7951,FRIEDMAN,-13.4616186257581
Linsitinib,Tanespimycin,IPC-298,FRIEDMAN,5.24537249785183
Axitinib,Imatinib,SF-539,ALMANAC,-2.88146002929558
Vorinostat,Lapatinib,HOP-62,ALMANAC,5.92935963547176
Vemurafenib,Romidepsin,SK-MEL-5,ALMANAC,-21.4622001572586
Lapatinib,Bexarotene,SK-MEL-28,FRIEDMAN,5.05843393172626
Crizotinib,Nilotinib,SN12C,ALMANAC,0.380347516388228
Linsitinib,Fingolimod,LB2518-MEL,FRIEDMAN,4.04986233943171
MEGESTROL ACETATE,Sunitinib,MDA-MB-468,ALMANAC,-3.34645587979587
Sorafenib,Vorinostat,COLO 792,FRIEDMAN,-13.2139705674541
Abiraterone,Sunitinib,UO-31,ALMANAC,2.64339819460793
Tideglusib,Crizotinib,SK-MEL-5,FRIEDMAN,4.52453484241431
Abiraterone,celecoxib,NCI-H226,ALMANAC,-0.084660923003593
Axitinib,Crizotinib,SN12C,ALMANAC,1.64576951401768
Crizotinib,Vismodegib,NCIH23,ALMANAC,-12.9282517139884
paclitaxel,mitotane,HCT116,ALMANAC,-8.49412255830175
Gefitinib,Fulvestrant,T-47D,ALMANAC,5.15237208652385
Gefitinib,tamoxifen,MCF7,ASTRAZENECA,1.85215740644238
Ruxolitinib,Romidepsin,IGROV1,ALMANAC,-61.829468470497
Crizotinib,Gefitinib,SK-MEL-5,ALMANAC,9.02197320769741
Nilotinib,Vorinostat,T-47D,ALMANAC,-14.0407971701783
Nilotinib,Tanespimycin,A375,FRIEDMAN,-7.6679098941557
Lapatinib,Sorafenib,NCIH2122,ONEIL,-3.214213079746781
celecoxib,Sorafenib,SF-268,ALMANAC,-1.3548735051707
Tanespimycin,RAF265,WT2-iPS,FRIEDMAN,-15.0622273468054
Gefitinib,Imatinib,IGROV1,ALMANAC,-19.3492500963611
Crizotinib,Lenalidomide,KM12,ALMANAC,-11.7548426099818
raloxifene,Fulvestrant,BT-549,ALMANAC,-0.944267694457211
MEGESTROL ACETATE,thalidomide,UACC-257,ALMANAC,5.4863605580116
Axitinib,celecoxib,A549,ALMANAC,-1.49530600548774
Ruxolitinib,VX-702,UACC62,FRIEDMAN,-21.076032067003
Erlotinib,Sorafenib,UACC62,ONEIL,2.679404112105611
Vandetanib,Romidepsin,CAKI-1,ALMANAC,-16.8095122616459
Gefitinib,Nilotinib,SN12C,ALMANAC,-5.26048190669837
RAF265,Midostaurin,COLO 829,FRIEDMAN,-2.52526262231346
Erlotinib,Dasatinib,NCI-H460,ONEIL,-0.4503474699443348
Abiraterone,Sorafenib,SN12C,ALMANAC,-10.1669355312283
Vismodegib,paclitaxel,OVCAR-4,ALMANAC,-22.1052666670613
Dasatinib,Sunitinib,UACC-257,ALMANAC,-0.270740864887943
Pazopanib,Sorafenib,LB2518-MEL,FRIEDMAN,-9.77362019888593
Ruxolitinib,Pioglitazone,UACC62,FRIEDMAN,-5.18513364268813
Fulvestrant,Sorafenib,NCI-H322M,ALMANAC,-1.75997586990828
Crizotinib,Cediranib,MZ-MEL-2,FRIEDMAN,-16.5741543884534
celecoxib,Imatinib,IGROV1,ALMANAC,-1.75810323756358
Lapatinib,Fulvestrant,MDA-MB-468,ALMANAC,-1.57089676582876
Crizotinib,mitotane,SW-620,ALMANAC,-1.38710190158754
Enzastaurin,SNS-032,RPMI7951,FRIEDMAN,5.57623703273596
MEGESTROL ACETATE,Romidepsin,NCI-H322M,ALMANAC,-31.2846955296467
Tesmilifene,Ruxolitinib,L-1236,NCATS_HL,-9.05532911272822
Lapatinib,Erlotinib,UWB1289,ONEIL,5.162821279449693
Dasatinib,Lapatinib,PC-3,ALMANAC,-4.34992374300205
Pazopanib,Crizotinib,MZ-MEL-2,FRIEDMAN,8.87565462996923
Sunitinib,Dasatinib,LOX IMVI,FRIEDMAN,-51.9776805148525
Vatalanib,RAF265,COLO 800,FRIEDMAN,-14.621238787537
Crizotinib,Dasatinib,MDA-MB-468,ALMANAC,-1.62143067575648
Pazopanib,Vismodegib,Mel Ho,FRIEDMAN,-16.7672139680283
Erlotinib,Dasatinib,UWB1289,ONEIL,12.5580583918003
Gefitinib,mitotane,HS 578T,ALMANAC,-3.40686999474936
Sorafenib,mitotane,786-0,ALMANAC,2.61148515326521
Sunitinib,Bexarotene,WM115,FRIEDMAN,-22.4765803665302
Ruxolitinib,Gefitinib,SN12C,ALMANAC,6.90095376198894
Enzastaurin,VX-702,UACC-257,FRIEDMAN,3.76324094698996
paclitaxel,mitotane,OVCAR-4,ALMANAC,-7.88122334944799
MEGESTROL ACETATE,celecoxib,SF-268,ALMANAC,-8.20451882790288
Vismodegib,RAF265,LB2518-MEL,FRIEDMAN,-20.9089796531422
Vismodegib,Gefitinib,CAKI-1,ALMANAC,-30.7434996942142
Ruxolitinib,mitotane,NCI-H226,ALMANAC,2.94529356895104
Crizotinib,Gefitinib,UACC-257,ALMANAC,19.1536802932835
Vismodegib,RAF265,MZ-MEL-2,FRIEDMAN,-7.91145531009246
Axitinib,Romidepsin,HS 578T,ALMANAC,-47.9544597775081
Ruxolitinib,Lestaurtinib,MeWo,FRIEDMAN,-1.67538165244127
Vorinostat,Lapatinib,LOVO,ONEIL,-0.3284521577656806
Lapatinib,thalidomide,IGROV1,ALMANAC,-3.84246531606086
Crizotinib,Dasatinib,NCI-H226,ALMANAC,9.73245432548948
Abiraterone,Fulvestrant,SK-MEL-28,ALMANAC,-2.2191809951257
Vemurafenib,Ruxolitinib,ACHN,ALMANAC,3.67583198080415
Ruxolitinib,RAF265,UACC62,FRIEDMAN,-23.9034805219331
paclitaxel,Lapatinib,MCF7,ALMANAC,10.4296242163392
Vandetanib,Fulvestrant,OVCAR3,ALMANAC,1.77939278726672
Crizotinib,Fulvestrant,EKVX,ALMANAC,-4.00802573288144
Vemurafenib,Sorafenib,UACC62,ALMANAC,-4.92838217899013
Lapatinib,Erlotinib,A427,ONEIL,2.8513084033656
Axitinib,Imatinib,HCC-2998,ALMANAC,-8.20714981566412
raloxifene,Vandetanib,KM12,ALMANAC,-4.74004109621482
metformin,Sunitinib,NCIH2122,ONEIL,-6.512385872303066
Vemurafenib,Imatinib,SN12C,ALMANAC,-0.601986637983145
Lestaurtinib,Crizotinib,SK-MEL-2,FRIEDMAN,-43.5085452642653
Abiraterone,Crizotinib,TK-10,ALMANAC,-3.9608575062494
Axitinib,Fulvestrant,A549,ALMANAC,-0.603518945682008
Axitinib,paclitaxel,HOP-92,ALMANAC,-20.6075568298535
Romidepsin,Sunitinib,TK-10,ALMANAC,2.57666383280563
Lenalidomide,Crizotinib,KM12,ALMANAC,-29.7628952225264
Quizartinib,Ruxolitinib,L-1236,NCATS_HL,-26.8432885809271
raloxifene,MEGESTROL ACETATE,CAKI-1,ALMANAC,-14.3340422823175
Vorinostat,mitotane,CCRF-CEM,ALMANAC,-40.2108149033772
Lestaurtinib,Midostaurin,SK-MEL-28,FRIEDMAN,-25.6727398884663
Vatalanib,Dasatinib,A101D,FRIEDMAN,-5.98780633383088
MEGESTROL ACETATE,Sorafenib,HT29,ALMANAC,-1.6625444510878
Tanespimycin,Vorinostat,SK-MEL-2,FRIEDMAN,11.7110412111572
Dasatinib,mitotane,A549,ALMANAC,-2.30186836573143
Sorafenib,Midostaurin,SK-MEL-5,FRIEDMAN,-13.4853274414357
Ruxolitinib,Axitinib,PC-3,ALMANAC,1.62046678425325
Ruxolitinib,Lapatinib,K-562,ALMANAC,-4.46219423416848
Fingolimod,Bexarotene,WM115,FRIEDMAN,-44.8906699476777
Sunitinib,Vatalanib,IPC-298,FRIEDMAN,3.30579518086744
celecoxib,Dasatinib,786-0,ALMANAC,4.22253607847321
raloxifene,Crizotinib,HCC-2998,ALMANAC,-8.62389668442293
raloxifene,Sunitinib,UACC62,ALMANAC,-2.60528792708739
Vismodegib,MEGESTROL ACETATE,TK-10,ALMANAC,-1.54568857324974
Crizotinib,Ruxolitinib,NCI-H522,ALMANAC,2.57138352500555
Bexarotene,Dasatinib,A375,FRIEDMAN,-22.980575317137
Abiraterone,Vandetanib,HOP-62,ALMANAC,-2.10614832380839
Amuvatinib,Ruxolitinib,L-1236,NCATS_HL,-22.7264353322645
Navitoclax,Fingolimod,SKMEL30,FRIEDMAN,-27.9219152495288
VX-702,Sorafenib,WT2-iPS,FRIEDMAN,-8.37054360754653
Vismodegib,Lapatinib,NCI-H226,ALMANAC,1.54306326739968
Abiraterone,Romidepsin,SK-MEL-28,ALMANAC,-38.9815546872257
Vorinostat,Dasatinib,MDAMB436,ONEIL,-1.9051378030600723
Ruxolitinib,Sunitinib,SW-620,ALMANAC,-3.87763301929233
Vandetanib,Lenalidomide,HS 578T,ALMANAC,-2.98396581697582
Vatalanib,Dasatinib,A2058,FRIEDMAN,2.92707951011099
Ruxolitinib,Sorafenib,SK-MEL-5,ALMANAC,-50.0900744180499
Ruxolitinib,Vemurafenib,NCI-H522,ALMANAC,-3.11508769764864
Pazopanib,SNS-032,IST-MEL1,FRIEDMAN,-26.3482715163176
Nilotinib,Pioglitazone,SK-MEL-5,FRIEDMAN,-16.0948147609272
Gefitinib,Regorafenib,MCF7,ASTRAZENECA,3.1591771625315
Crizotinib,MEGESTROL ACETATE,NCI-H322M,ALMANAC,-8.95987096447405
metformin,Sorafenib,RPMI7951,ONEIL,-10.162041561092582
Lenalidomide,Lapatinib,MDA-MB-468,ALMANAC,-0.538762018798224
Crizotinib,Fulvestrant,MDA-MB-468,ALMANAC,2.49305496962808
Ruxolitinib,celecoxib,SR,ALMANAC,-1.2144489705081
Axitinib,Vemurafenib,HCT-15,ALMANAC,-7.63513985301015
paclitaxel,thalidomide,HCC-2998,ALMANAC,-53.7762249829355
Nilotinib,Vatalanib,RVH-421,FRIEDMAN,-2.63656776725839
Vorinostat,Erlotinib,NCIH520,ONEIL,8.2142562177934
Vandetanib,Axitinib,SK-MEL-28,ALMANAC,5.97378231723182
Axitinib,celecoxib,UACC-257,ALMANAC,2.28442122560725
Nilotinib,Fulvestrant,M14,ALMANAC,-5.47686304496573
Ruxolitinib,Sorafenib,SK-MEL-28,FRIEDMAN,-7.61156298590224
Axitinib,Vorinostat,UO-31,ALMANAC,-2.91241803986993
Tideglusib,Dasatinib,COLO 800,FRIEDMAN,-11.9270033469002
Nilotinib,Midostaurin,RVH-421,FRIEDMAN,7.2473424295952
Vandetanib,thalidomide,UACC-257,ALMANAC,1.23993663192057
Vemurafenib,Nilotinib,OVCAR-4,ALMANAC,3.84267393653696
Ruxolitinib,thalidomide,RPMI-8226,ALMANAC,3.68863383484679
Tideglusib,Bexarotene,COLO 829,FRIEDMAN,-3.88724699384854
Fingolimod,Vorinostat,SK-MEL-5,FRIEDMAN,-2.05861701288883
Gefitinib,Nilotinib,SNB-75,ALMANAC,0.969586214979886
Vismodegib,MEGESTROL ACETATE,RXF 393,ALMANAC,-7.94996198530727
Ruxolitinib,Palbociclib,MZ-MEL-2,FRIEDMAN,-5.60509457956699
VX-702,Sunitinib,Mel Ho,FRIEDMAN,-3.76960659856844
metformin,Lapatinib,UACC62,ONEIL,-69.1366966634013
Nilotinib,SNS-032,LOX IMVI,FRIEDMAN,-51.996690893571
Abiraterone,Vorinostat,HT29,ALMANAC,-3.97289640279867
Abiraterone,Ruxolitinib,TK-10,ALMANAC,5.26369426847367
