symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
ICAM1,15,0,11,103,84,3,31,4,0,29,0,3,1,45,0,0,1,2,8,21,34,0,28,18,0,2,0,77,78,1
ICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID1,29,22,60,32,73,183,36,47,52,5,61,114,143,74,68,39,16,255,248,2,18,297,11,109,26,459,27,116,61,32
ID2,2,17,4,12,23,33,9,36,68,1,30,7,14,52,19,39,25,111,4,0,8,24,20,7,9,124,6,15,3,33
ID3,38,110,55,14,72,30,40,0,26,1,60,57,25,183,139,40,0,61,82,3,4,82,38,50,0,73,24,53,7,35
ID4,1,55,1,0,11,0,4,0,0,0,0,7,3,4,27,57,0,44,19,0,0,64,12,0,0,42,1,16,13,35
IFI16,71,0,24,0,7,0,34,0,1,9,12,6,14,0,4,0,8,0,5,85,46,6,36,32,0,5,0,124,3,0
IFIH1,1,3,0,82,4,3,1,6,4,7,0,18,2,1,4,3,0,1,0,1,10,1,4,8,3,39,2,1,22,4
IFNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNAR1,10,5,9,9,15,8,9,6,8,11,5,10,6,7,15,22,8,19,3,11,12,8,8,18,10,10,13,10,6,25
IFNAR2,6,4,2,7,3,5,2,3,4,4,2,1,1,4,1,6,6,3,3,9,2,4,3,4,4,7,0,5,3,3
IFNB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNE,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,3,0,5,0,0,0,0
IFNG,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNGR1,10,2,7,10,35,22,9,30,35,33,9,13,29,19,9,29,9,18,10,10,27,32,13,34,14,21,5,9,31,16
IFNGR2,37,20,25,60,26,22,32,19,11,36,9,16,13,32,14,8,23,21,11,30,20,12,27,27,24,17,10,37,11,27
IFNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNLR1,0,0,1,2,3,3,0,1,4,0,1,1,1,0,0,0,3,0,0,1,4,0,1,2,1,6,1,0,1,1
IFNW1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
IGF1R,8,0,16,2,2,2,8,8,7,9,6,2,10,15,0,2,9,0,12,6,2,5,7,2,7,15,11,7,8,35
IGF2,0,0,0,0,0,3,0,6,0,0,0,0,0,14,0,3,102,0,0,0,0,0,0,3,1,0,0,0,0,0
IGFBP3,30,0,17,0,8,0,73,0,2,60,21,206,17,0,89,0,0,118,0,0,7,214,6,125,4,50,0,99,139,30
IHH,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13
IKBKB,5,3,4,4,2,4,3,1,5,3,4,1,7,4,2,7,7,5,3,10,5,5,5,6,7,7,10,4,2,9
IKBKE,8,3,4,1,0,0,2,1,2,10,2,2,6,0,0,0,5,5,1,1,6,1,3,8,1,3,5,4,3,0
IL10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10RB,8,4,5,7,16,5,8,5,9,12,5,8,6,2,5,15,9,18,3,8,12,7,11,15,8,12,7,6,4,5
IL11,2,1,3,8,1,1,2,0,0,0,0,1,0,0,0,0,0,0,5,12,1,0,0,0,1,1,0,0,0,0
IL11RA,1,3,1,5,0,3,3,3,4,1,1,2,0,2,3,1,0,1,2,0,1,2,1,1,3,1,2,2,0,1
IL12A,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,4,0
IL12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL12RB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IL12RB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
IL13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL15,0,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
IL15RA,0,3,0,0,4,2,0,2,3,4,1,1,4,0,2,0,0,0,0,2,4,3,0,2,1,9,1,0,5,0
IL17A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IL17C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
IL17F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17RA,3,3,2,2,9,4,2,2,3,4,2,2,2,1,1,3,1,1,3,5,2,4,5,3,2,5,4,2,2,1
IL17RB,1,1,1,2,4,5,0,4,17,1,1,1,2,1,4,6,2,3,1,5,0,1,0,3,17,2,15,0,1,7
IL17RC,4,3,6,11,6,2,8,3,3,7,3,7,2,1,4,10,2,3,5,3,8,3,5,6,2,3,19,3,1,13
IL17RE,0,0,0,2,2,2,0,6,1,0,0,2,2,0,0,20,4,0,0,0,0,0,0,0,2,2,10,0,0,0
IL18,0,0,0,25,27,23,0,1,16,0,0,26,11,9,0,1,26,11,0,0,0,24,0,7,0,58,6,0,33,0
IL19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1A,1,0,2,0,0,0,0,0,1,48,1,0,253,0,0,0,0,0,18,0,3,8,0,14,0,0,0,0,22,0
IL1B,2,0,0,0,0,0,0,0,0,63,0,0,15,0,0,0,0,0,0,0,21,0,1,3,0,0,0,0,3,0
IL1R1,0,0,0,3,13,3,1,0,0,4,3,7,1,1,1,0,6,34,0,0,13,17,0,2,0,1,5,2,5,5
IL1RAP,4,0,2,1,0,0,30,1,0,1,1,4,0,1,0,0,1,2,2,0,3,1,15,1,0,0,1,50,5,0
IL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL20RA,0,0,0,0,4,0,0,5,9,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,9,14,4,0,2,2
IL20RB,0,0,0,1,0,10,0,4,0,2,0,39,9,1,5,0,37,0,4,0,26,3,0,1,22,1,0,1,0,0
IL21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL21R,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL22RA1,0,0,1,1,2,0,0,24,6,0,3,1,1,0,2,0,0,0,0,0,1,0,1,2,0,13,0,0,1,0
IL22RA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL23A,0,0,0,0,3,0,0,0,0,0,0,0,0,1,18,0,7,0,0,0,0,0,0,0,13,2,0,0,6,0
IL23R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL24,1,0,37,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
IL25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL27RA,9,6,11,21,13,17,5,0,4,14,3,11,1,8,3,3,1,3,6,21,3,1,2,4,8,3,6,11,11,0
IL2RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
IL4R,3,2,2,3,6,6,2,14,7,22,1,7,11,5,0,4,4,0,7,6,8,10,1,4,3,10,3,2,3,0
IL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL5RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL6,1,0,0,0,30,0,0,0,0,23,8,20,3,0,0,0,0,0,0,0,12,1,0,2,0,0,0,0,33,0
IL6R,1,0,4,2,0,2,5,2,0,4,1,2,1,1,0,0,2,1,2,1,0,2,23,4,4,3,1,4,0,1
IL6ST,21,7,18,33,14,10,25,13,8,31,7,15,6,36,2,11,22,12,3,11,35,19,16,43,4,7,30,15,12,9
IL7,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
IL7R,1,0,4,0,0,0,4,0,0,14,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
IL9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ILK,4,8,5,36,2,15,5,29,3,4,3,2,4,3,1,15,2,3,42,17,10,7,5,6,28,18,7,2,17,3
INHBA,1,0,40,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,26,0,0
INHBB,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,26,0,16,0,0,0,0,0,0,65,1,39,0,51,3
INHBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INHBE,0,10,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,0,5,0,0,0,28,0,0,0,4,0
INPP5D,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,0,4,0,0,0,0,7,14,0,0,0,0,0
INPPL1,21,36,23,36,20,18,19,21,18,15,12,24,10,34,39,31,32,45,25,22,19,63,65,25,24,31,36,22,69,21
INS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSR,0,4,2,4,1,6,1,3,8,2,0,0,1,1,0,2,3,1,5,7,0,1,1,1,2,5,0,2,1,1
INVS,3,4,3,2,2,4,4,1,3,2,4,3,2,2,4,5,1,3,2,6,4,6,3,2,3,3,1,3,2,3
IQCE,3,6,3,4,1,3,1,8,5,14,3,8,6,4,3,14,1,3,0,2,4,2,2,7,5,8,16,3,0,2
IRAK2,1,1,1,2,3,1,1,3,1,30,1,1,6,3,1,4,0,0,0,3,8,2,0,12,4,7,0,0,7,1
IRAK3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0
IRAK4,3,0,2,2,3,2,1,4,5,1,2,2,2,2,2,8,3,4,1,6,2,2,2,3,5,2,4,2,3,2
IRF1,1,17,1,2,6,2,0,4,3,4,0,5,2,4,7,0,2,1,0,1,15,4,1,6,6,10,0,0,3,1
IRF3,9,23,13,39,10,18,11,26,14,10,11,26,14,12,7,9,27,7,19,15,15,16,8,21,16,23,13,17,22,9
IRF5,0,0,0,4,7,3,0,3,3,2,0,1,2,1,1,1,0,0,0,8,0,1,0,0,3,1,2,0,2,1
IRF7,1,0,1,7,16,5,1,26,1,2,0,0,2,2,2,5,2,2,3,1,3,3,3,6,4,58,1,1,11,5
IRF9,0,2,0,0,1,1,0,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,1,1,0,7,0,0,3,0
IRS1,3,2,2,0,1,24,4,11,12,22,4,1,0,5,0,0,7,2,3,2,10,2,2,8,3,80,3,3,5,2
IRS2,23,0,19,2,1,3,14,4,3,1,8,1,5,0,2,0,0,11,3,5,0,1,8,5,17,3,0,5,18,13
ISG15,2,59,4,87,88,32,4,56,27,37,2,168,8,19,6,3,14,15,25,11,24,9,25,131,23,224,1,6,192,7
ITCH,8,9,17,16,11,18,12,18,10,16,8,30,12,17,12,14,8,22,9,24,19,21,12,12,18,23,13,12,19,17
ITGA1,11,6,6,0,0,0,4,7,0,0,0,5,0,0,0,0,1,0,1,0,7,2,2,4,0,0,0,0,0,1
ITGA10,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,11,0,0
ITGA11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,17,0,0,0,0,0,0
ITGA2,8,0,10,8,19,25,10,20,8,13,1,8,15,28,2,3,6,2,1,3,6,1,1,86,5,27,5,5,4,0
ITGA2B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
ITGA3,37,0,34,6,156,98,51,31,7,36,1,67,44,8,0,3,17,35,18,9,67,124,24,283,5,97,6,9,31,3
ITGA4,7,0,6,0,0,0,29,0,0,1,0,25,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,24,0,0
ITGA5,14,20,25,2,3,10,45,0,0,15,5,7,5,9,0,0,5,6,10,24,43,7,1,29,4,0,1,36,1,0
ITGA6,75,2,66,15,10,30,138,59,53,11,27,134,16,18,20,10,13,8,21,4,22,37,49,94,95,29,4,86,3,22
ITGA7,3,1,1,5,5,2,0,0,1,1,0,0,0,0,0,0,1,1,12,4,9,1,6,0,11,4,0,0,0,0
ITGA8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ITGA9,0,0,3,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0
ITGAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ITGAM,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGAV,24,105,12,14,27,15,29,18,8,33,12,41,8,31,10,11,12,45,15,7,47,53,11,55,4,16,10,18,52,10
ITGB1,194,176,82,364,326,195,177,121,43,113,90,273,282,159,47,71,122,159,147,395,485,367,141,423,93,73,44,64,102,48
ITGB2,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,6,0
ITGB3,23,0,59,0,0,0,58,0,0,0,0,0,0,0,0,0,0,2,0,0,7,9,8,3,0,0,0,54,28,0
ITGB4,1,0,1,36,66,60,0,68,45,5,1,29,76,0,4,12,4,5,0,0,0,42,0,31,91,271,27,0,25,0
ITGB5,42,6,34,17,63,17,68,40,9,7,25,21,9,9,7,15,25,67,16,11,81,34,40,46,27,41,29,62,16,14
ITGB6,0,0,0,0,4,0,0,14,1,0,0,1,4,0,0,0,1,4,0,0,0,7,0,0,0,3,0,0,9,0
ITGB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
ITGB8,9,0,6,1,12,0,9,2,1,3,1,9,0,0,0,0,1,55,0,0,0,3,4,5,0,3,0,17,43,0
ITK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITPR1,1,1,1,1,7,1,6,0,0,4,2,0,3,3,20,4,4,0,1,2,3,0,2,2,0,0,2,1,0,12
ITPR2,6,0,4,1,0,1,3,4,3,1,1,4,0,8,2,5,0,4,4,3,2,3,4,1,4,1,3,4,0,1
ITPR3,24,3,18,20,26,38,26,56,26,34,16,12,26,10,7,35,17,8,4,158,19,39,34,21,46,39,12,23,15,15
JAG1,6,5,4,0,0,16,1,7,15,1,1,3,7,6,3,2,26,30,7,2,3,19,10,20,30,2,0,7,19,7
JAG2,0,7,0,24,9,10,0,5,9,2,5,11,17,7,0,5,0,3,1,16,0,14,0,2,19,14,10,0,5,10
JAK1,9,3,14,18,24,31,11,21,14,23,12,34,10,37,7,22,15,29,21,29,20,46,23,33,33,13,56,16,26,6
JAK2,1,1,1,1,0,3,1,0,3,5,1,2,1,0,1,2,0,1,1,2,2,1,1,8,1,2,1,3,0,0
JAK3,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0
JMJD7-PLA2G4B,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,1,0,1,1,0,1,1,0,1,1,3,3,0,0,1
JUN,8,0,8,2,31,21,31,46,23,47,9,27,15,30,40,17,22,32,28,204,56,121,7,47,81,14,11,25,36,21
JUND,9,31,15,88,12,108,18,55,20,25,16,38,6,15,11,91,15,12,85,38,24,36,14,18,53,54,18,14,75,26
KAT2A,21,25,17,39,6,14,23,21,19,13,19,23,19,26,20,33,21,12,12,18,15,17,12,18,18,34,22,33,14,16
KAT2B,11,0,7,12,1,1,21,1,3,2,1,10,0,1,2,0,0,1,0,3,3,2,19,6,1,1,4,9,1,4
KCNJ12,0,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KCNJ14,1,0,1,0,0,1,1,2,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,0,3,1,0,1,1,0
KCNJ18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
KCNJ4,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
KCNJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ8,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
KCNJ9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNMA1,0,0,1,0,0,0,1,0,0,2,0,1,0,2,4,2,0,0,0,0,7,0,0,2,0,0,4,1,0,1
KCNMB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNMB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
KCNMB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
KCNMB4,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,2,0,0,0,3,1,0,0,0
KCNU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDR,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0
KIDINS220,6,6,6,5,8,6,7,6,6,10,7,6,6,7,8,12,6,9,6,7,8,7,8,9,9,8,5,7,6,10
KIF3A,3,3,6,7,6,5,4,3,4,1,4,4,2,4,2,3,2,6,4,7,3,8,4,4,4,9,6,5,2,6
KIF7,3,4,5,2,7,0,5,3,3,1,1,6,0,2,6,3,1,2,5,10,7,5,3,6,1,11,1,4,0,7
KIT,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
KITLG,2,2,0,2,5,247,3,19,23,1,5,9,4,1,293,59,20,0,1,0,3,2,2,18,0,5,11,2,0,3
KLF2,0,1,0,3,0,15,3,0,2,1,6,0,2,1,0,2,1,0,1,15,1,2,1,1,1,8,0,1,0,0
KLF4,1,0,5,0,3,20,6,16,17,11,16,6,13,3,42,3,15,3,0,2,12,3,2,9,10,20,1,6,13,2
KNG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRAS,7,11,8,13,5,14,7,16,13,8,5,6,6,18,9,13,13,33,9,11,4,18,6,4,22,12,6,5,9,17
KRIT1,10,7,9,6,9,8,8,7,10,8,7,10,10,11,8,11,8,7,3,10,9,3,7,5,8,6,7,10,7,9
KRT10,12,3,12,6,5,9,13,7,4,4,8,13,9,8,9,24,11,5,5,6,11,12,7,11,12,6,12,17,6,4
KRT12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT13,0,0,0,0,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,1,0
KRT14,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6
KRT15,0,0,0,0,0,2,0,1,0,0,0,5,2,0,0,5,0,0,0,0,0,0,0,1,2,5,19,0,0,0
KRT16,0,0,0,0,1,0,0,0,0,0,0,38,8,0,0,0,0,1,0,0,0,1,1,0,1,13,0,0,0,0
KRT17,0,0,0,0,11,0,0,1,0,1,0,3,744,0,0,0,0,32,0,0,2,62,0,2,1,12,0,0,13,0
KRT18,27,1,51,81,353,201,7,620,429,38,184,642,236,605,74,183,329,277,178,32,12,42,2,45,478,607,535,16,938,52
KRT19,0,0,0,0,142,204,0,461,161,0,348,584,365,2,81,1286,233,143,3,0,1,232,0,195,290,561,1634,0,153,27
KRT20,0,0,0,0,0,0,0,230,11,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0
KRT23,0,0,0,0,0,13,0,2,0,0,0,0,0,0,2,2,0,23,0,0,0,0,0,0,3,281,58,0,2,0
KRT24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT33A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT33B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT34,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT38,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
KRT40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
