symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
GPRC6A,0,-2,-1,0,-1,0,-1,-1,0,1,0,-1,-1,-1,1,1,0,0,0,-1,1,0,-1,1,1,-1,-1,-1,0,0
GRAP2,0,0,-1,-1,1,-1,0,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,-1,0
GRB10,1,0,0,1,1,0,1,1,1,-1,-2,1,1,1,0,1,-1,-1,0,0,1,-1,-1,1,1,0,1,1,1,1
GRB2,0,0,-1,1,0,1,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,1,-1,0,1,1,1,0,1,0,0,-1
GREM1,0,0,0,-1,-1,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1,1,0,0,0,0,-1,0
GREM2,1,1,2,-1,1,1,1,0,0,1,2,1,-1,0,1,-1,0,1,0,0,-1,0,1,1,0,0,1,1,1,0
GRIA1,0,0,0,1,1,0,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,0,1,-1,0,1,1,-1,1,2
GRIA2,0,0,-1,0,-2,0,-1,-1,0,-1,0,1,0,0,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0
GRIA4,0,0,1,-1,-1,0,-1,1,1,-1,0,1,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,1,1,1,0,1,1
GRIN1,0,0,0,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,1,1,-1,0,2,-1,0,-1,-1,-1,0,1,-1,1,1
GRIN2A,0,0,-1,0,-1,-1,-1,0,0,-1,1,0,-1,-1,1,-1,0,-1,0,1,-1,0,-1,0,0,0,0,1,-1,-1
GRIN2B,0,0,0,1,1,0,0,0,1,1,0,0,-1,1,-1,1,0,0,0,1,-1,-1,0,-1,1,0,-2,1,-1,1
GRIN2C,0,0,-1,1,0,1,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,1,-1,0,1,1,1,0,1,0,0,-1
GRIN2D,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1
GRIN3A,0,0,1,-1,-1,0,0,0,0,-1,1,1,-1,0,-1,1,0,-1,0,1,1,1,-1,-1,0,0,-1,-1,0,0
GRIN3B,-2,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
GRK1,1,0,1,-1,-1,0,-1,1,0,1,-1,-1,-1,-1,-2,-1,1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-2
GRK2,0,0,0,1,1,-1,-1,1,1,1,-1,0,-1,2,0,1,1,1,0,1,0,2,2,1,1,0,1,-1,1,2
GRK3,0,0,-1,-1,2,-1,0,-1,0,-1,-1,0,-1,-1,-1,-1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,1,-1,0
GRK4,0,0,-1,-1,2,-1,-1,-1,0,1,-1,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,1,-1,0,0,-1,1,0
GRK5,0,0,-1,0,1,1,-1,0,0,-1,1,0,0,-1,-1,-1,0,-1,0,1,-1,0,0,-1,0,0,-1,-1,-1,-1
GRK6,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,-1,0,1,-1,0,1,0,-1,1,1
GRK7,1,0,0,2,2,0,1,0,0,-1,-1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,2,1,0
GRM1,0,-2,-1,0,-1,0,-1,-1,0,1,0,0,-1,0,0,2,0,-1,0,-1,1,1,-1,1,1,0,-1,-1,-1,0
GRM2,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,1
GRM3,1,-1,1,0,1,0,1,1,1,0,1,0,2,1,-1,1,1,0,0,-1,1,-1,0,-1,1,0,1,1,1,1
GRM4,1,0,-1,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-2,1,0,-1,0,0,0,0,1,-1,0,-1,0,-1,-1,2
GRM5,0,0,1,1,1,1,-1,1,1,-1,0,1,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,1,1,1,0,1,1
GRM6,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,-1,0,1,-1,0,1,0,-1,-1,-1
GRM7,0,0,1,0,1,0,1,-1,0,1,0,0,0,-1,0,1,-1,0,0,-1,1,1,-1,-1,0,-1,1,-1,-1,1
GRM8,1,-1,1,0,2,1,1,1,1,1,1,0,-1,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,2,1,1
GSDMD,1,0,-1,1,-1,1,0,1,0,1,-1,1,0,2,1,2,1,-1,0,2,0,0,0,0,-1,0,1,0,2,1
GSK3A,0,0,0,0,1,-1,0,1,0,-1,-1,1,1,-1,0,1,1,-1,0,0,0,0,-1,-1,-1,0,-1,0,0,1
GSK3B,0,0,0,1,2,0,1,1,0,1,-1,0,-1,1,1,1,0,1,0,-1,1,0,1,1,0,0,0,1,1,0
GTF2I,1,0,0,0,1,0,1,1,1,0,1,0,1,1,-1,1,-1,-1,0,-1,1,-1,0,1,1,0,1,2,1,1
GTF2IRD1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,-1,1,-1,-1,0,-1,1,-1,0,1,1,0,1,2,1,1
GTSE1,0,0,-1,-1,-2,-1,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,-1,-1,-1,-1,1,-1,-1
GYS1,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1
GYS2,0,0,1,1,-1,0,0,1,1,1,0,1,-1,1,-1,1,0,1,0,0,-1,-1,0,-1,1,0,1,1,-1,1
HAMP,0,0,0,0,0,-1,0,1,0,-1,-1,1,1,-1,0,1,1,1,0,0,0,0,-1,-1,-1,0,-1,0,0,1
HBEGF,0,0,0,1,1,0,0,0,1,-1,1,0,1,1,1,-1,0,1,0,-1,-1,2,1,0,0,1,1,-1,-1,0
HCAR1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,-1,0,1,-1,0,0,1,0,0,1,0,1,1
HCAR2,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,-1,0,1,-1,0,0,1,0,0,1,0,1,1
HCAR3,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,-1,0,1,-1,0,0,1,0,0,1,0,1,1
HCK,0,0,-1,1,1,0,-1,1,0,1,1,1,1,1,2,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1
HDAC1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
HDAC2,0,-2,-1,0,-1,0,-1,-1,0,1,0,-1,-1,-1,1,2,0,0,0,-1,1,0,-1,1,1,-1,-1,-1,0,0
HDAC3,0,0,0,1,1,-1,0,0,1,1,1,0,1,1,1,-1,0,1,0,1,-1,0,1,0,0,1,1,-1,-1,0
HDAC4,0,0,-1,0,-1,0,0,-1,0,0,1,0,0,0,0,0,1,-1,0,1,1,0,0,1,0,0,-1,1,-1,0
HDAC5,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,1,1,1,0,1,-1,1,-1,1,-1,0,1,0,0,-1
HES1,1,0,-1,0,2,0,1,0,0,-1,-1,0,0,1,2,1,1,1,0,1,1,0,1,1,1,0,2,1,2,0
HES5,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,-1,0,0,2,0,1,0,0,1,1,-1,0,-1,0,0,1
HEY1,1,0,0,0,0,2,0,1,0,-1,0,0,1,1,1,1,1,0,-1,1,1,0,0,0,0,0,1,1,1,1
HEY2,0,-2,-1,0,-1,0,-1,-1,0,1,0,1,-1,-1,1,1,0,-1,0,-1,1,1,2,1,1,0,-1,-1,0,0
HEYL,0,0,0,0,2,-1,-1,0,0,1,-1,0,-1,-1,2,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
HGF,1,0,1,0,2,1,1,1,1,0,1,1,2,1,-1,1,1,1,0,-1,1,-1,0,0,1,0,1,2,1,1
HHAT,1,1,1,-1,-1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-1,0,1,1,0,0,1,1,-1,0
HHATL,0,0,0,0,-1,0,0,-1,0,-1,-1,0,-1,-1,-2,-1,-1,0,0,0,1,-1,-1,-1,1,-1,1,-1,-1,1
HHIP,0,0,-1,0,-1,0,-1,0,0,1,0,-1,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,-1,-1,-1,0
HIF1A,0,0,-1,0,0,0,0,-1,0,-1,1,0,1,0,0,-1,0,1,0,0,-1,2,-1,1,0,0,1,1,-1,0
HJV,0,0,1,1,1,0,-1,0,0,1,1,0,1,1,1,1,0,0,0,-1,-1,2,1,1,0,0,1,1,1,0
HK1,-1,0,-1,0,1,-1,-1,-1,0,1,1,-1,0,0,1,-1,0,0,0,1,-1,0,0,-1,1,0,-1,-1,1,0
HK2,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,-1,1,1,0
HK3,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,-1,0,1,-1,0,1,0,-1,1,1
HKDC1,-1,0,-1,0,1,-1,-1,-1,0,1,1,-1,0,0,1,-1,0,0,0,1,-1,0,0,-1,1,0,-1,-1,1,0
HMGCR,0,0,0,1,-1,0,1,0,1,-1,1,0,1,-1,-1,-1,0,0,0,0,-1,0,0,0,1,1,1,0,-1,-1
HMGCS1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,2,1,0,1,-1,-1,-1,0,0,1,1,0,1,1,1,1
HMGCS2,0,0,1,2,1,0,-1,0,0,1,-1,0,-1,0,2,1,0,1,0,1,1,0,1,1,0,0,-1,1,1,0
HMOX1,0,0,-2,-1,1,-1,0,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,-1,-1,-1,-1,1,-1,0
HNF4A,0,0,1,1,-1,-1,1,1,0,-1,1,1,1,1,-1,1,1,1,0,1,1,0,1,-1,1,1,1,1,1,1
HOMER1,0,0,0,1,1,0,1,0,1,-1,1,0,1,-1,-1,-1,0,0,0,0,-1,0,0,0,1,1,1,0,-2,-1
HOMER2,0,0,0,-1,1,0,1,1,1,-2,1,0,1,0,-1,1,0,-1,0,0,1,0,1,1,0,0,0,0,-1,1
HOMER3,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-2,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,0
HRAS,0,0,-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
HRC,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,1
HRH1,-1,0,-1,0,1,-1,1,-1,0,1,-1,0,-1,-1,-1,1,-1,0,0,1,1,0,-1,-1,0,-1,0,-1,-1,1
HRH2,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,-1,0,1,0,1,-1,0,1,-1,0,1,1,-1,1,-1
HSP90AA1,0,0,-1,0,2,-1,-1,-1,0,-1,1,0,-1,0,-1,1,0,1,0,1,-1,0,-1,1,-1,1,1,0,0,0
HSP90AB1,-1,0,-1,0,2,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,-1,0,0,0,0,1,-1,0,0,0,-1,0,1
HSP90B1,0,0,0,0,-1,0,0,0,1,-1,1,0,1,1,1,1,1,0,0,1,-1,0,0,0,0,0,1,0,1,1
HSPA1A,1,0,-1,0,0,-2,0,-1,0,-1,-1,-1,-2,0,-1,1,0,-1,0,0,-1,0,1,-1,0,-1,0,-1,-1,0
HSPA1B,1,0,-1,0,0,-2,0,-1,0,-1,-1,-1,-2,0,-1,1,0,-1,0,0,-1,0,1,-1,0,-1,0,-1,-1,0
HSPA1L,1,0,-1,0,0,-2,0,-1,0,-1,-1,-1,-2,0,-1,1,0,-1,0,0,-1,0,1,-1,0,-1,0,-1,-1,0
HSPA2,0,0,-1,0,-1,0,0,-1,0,-1,1,1,1,0,0,-1,0,1,0,0,-1,0,-1,1,0,0,1,0,-1,0
HSPA6,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,-1,-1,1,1,0,0,1,0,1,0
HSPA8,0,0,1,-1,-1,0,-1,1,1,-1,-1,0,-1,-1,1,-1,0,-1,2,0,1,-1,-1,-1,1,1,2,-1,2,1
HSPB1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,-1,1,-1,-1,0,-1,1,-1,0,1,1,0,1,2,1,1
HTR1A,0,0,1,1,-1,0,1,0,1,-1,1,0,1,-1,-1,-1,0,0,-1,-1,-1,1,0,1,1,0,1,0,-1,-1
HTR1B,0,0,-1,-1,1,0,-1,-1,0,1,0,-1,0,1,1,-1,-1,0,0,-1,1,1,-1,1,0,-1,-1,0,0,0
HTR1D,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
HTR1E,0,0,-1,0,1,0,-1,-1,0,1,0,0,-1,0,1,-1,-1,0,0,0,1,0,-1,1,0,-1,-1,-1,0,0
HTR1F,1,0,1,-1,2,1,1,-2,0,1,0,1,1,1,-1,2,-1,1,-1,-1,1,1,0,-1,0,0,-1,1,1,1
HTR2A,1,0,0,-1,-1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
HTR2B,0,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,-1,1,-1,0
HTR4,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,0,1,0,-1,-1,0,1,0,0,1,1,-1,-1,-1
HTR5A,1,0,0,0,1,0,1,1,1,1,1,0,-1,1,-1,0,1,0,0,1,1,-1,0,1,1,0,-1,1,0,1
HTR6,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,1,0,1,0,0,1,1,-1,0,-1,0,0,0
HTR7,0,0,0,0,1,0,-1,0,0,-1,1,0,1,0,-1,-1,-1,1,0,0,-1,-1,0,-1,0,0,1,-1,1,0
IBSP,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,1,0,0,-1,-1,-1,1
ICAM1,-2,0,0,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,-1
ICOS,0,0,-1,0,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,-1,1,1,0
ID1,0,0,-1,1,1,0,-1,1,0,1,1,1,1,1,2,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1
ID2,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,-1,0,0,1,-1,0,-1,0,0,-1,1,1,0
ID3,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
ID4,1,0,-1,0,1,0,0,0,0,-1,0,-1,-1,-1,0,1,0,0,0,0,1,1,1,-1,0,0,1,0,1,2
IFI16,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,1,1,-1,0,0,-1,-1,0,1,1,0,0,1,0,1,0
IFIH1,0,0,-1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,-1,1,0,0,-1,1,0,-1,1,2,0
IFNA1,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-2,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA10,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA13,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-2,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA14,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA16,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA17,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA2,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-2,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA21,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA4,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA5,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA6,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-2,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA7,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNA8,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-2,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNAR1,0,0,-1,0,1,0,-1,-1,0,1,-1,0,1,-1,1,1,1,1,0,1,-1,0,0,1,0,0,0,-1,-1,1
IFNAR2,0,0,-1,0,1,0,-1,-1,0,1,-1,0,-1,-1,1,1,1,1,0,1,-1,0,0,1,0,0,0,-1,-1,1
IFNB1,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNE,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-2,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNG,0,0,0,1,-1,0,0,0,1,0,1,0,1,1,-1,1,1,0,0,1,-1,1,0,0,0,0,1,1,-1,1
IFNGR1,0,-2,-1,0,1,0,-1,-1,0,1,0,0,-1,0,0,2,0,0,0,-1,1,0,-1,1,1,0,-1,-1,1,0
IFNGR2,0,0,-1,0,1,0,-1,-1,0,1,-1,0,1,-1,1,1,1,1,0,1,-1,0,0,1,0,0,0,-1,-1,1
IFNK,0,0,1,-1,1,1,-1,0,0,-1,0,1,-1,-1,1,-1,-1,1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,1
IFNL1,0,0,0,0,1,-1,0,1,0,-1,-1,1,1,-1,0,1,1,2,0,0,0,0,-1,-1,-1,0,-1,0,0,1
IFNL2,0,0,0,0,1,-1,0,1,0,-1,-1,1,1,-1,0,1,1,2,0,0,0,0,-1,-1,-1,0,-1,0,0,1
IFNL3,0,0,0,0,2,-1,0,1,0,-1,-1,1,1,-1,0,1,1,2,0,0,0,0,-1,-1,-1,0,-1,0,0,1
IFNLR1,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
IFNW1,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1
IGF1,0,0,0,0,-1,0,0,0,1,-1,1,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,1,0,1,1
IGF1R,0,0,0,-1,1,0,1,1,1,0,1,0,1,0,-1,1,0,-1,0,0,1,0,1,1,0,0,-1,0,-1,1
IGF2,0,0,-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
IGFBP3,1,0,0,1,1,0,1,1,1,-1,1,1,1,1,0,1,-1,-1,0,0,1,-1,-1,1,2,0,1,2,1,1
IHH,0,0,-1,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,0,0,-1,0,-1,0
IKBKB,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,-1,1,-1,1,0,1,-1,0,0,-1,0,0,1,0,0,0
IKBKE,1,1,1,0,-1,-1,1,-1,0,0,1,0,1,0,0,0,0,2,0,1,-1,0,1,1,-1,0,1,0,-1,0
IL10,1,1,1,0,-1,-1,1,-1,0,0,1,0,1,0,0,0,0,0,0,1,-1,0,1,1,-1,0,1,0,-1,0
IL10RA,-1,0,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,0,0,0,-1,-1,-1,1,1,1,-1,2,1
IL10RB,0,0,-1,0,1,0,-1,-1,0,1,-1,0,-1,-1,1,1,1,1,0,1,-1,0,0,1,0,0,0,-1,-1,1
IL11,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,1,0,0,-1,1,0,1
IL11RA,0,0,0,-1,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,1,0,0,0,2,-1,-1,-1,0,-1,-1,-1,1
IL12A,1,0,1,2,1,0,1,0,0,-1,0,0,0,1,1,1,0,1,0,-1,1,0,1,1,0,0,1,1,2,0
IL12B,0,0,0,1,2,-1,0,0,1,0,1,0,1,1,1,-1,0,1,0,0,-1,0,1,-1,0,1,1,-1,1,1
IL12RB1,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,1
IL12RB2,0,0,1,0,2,0,-1,0,0,1,1,0,-1,0,-1,1,0,0,0,0,1,2,1,1,0,-1,-1,1,0,0
IL13,0,0,-1,1,1,-1,0,0,1,-1,1,0,1,1,1,-1,0,1,0,0,-1,2,1,0,0,1,0,-1,-1,0
IL15,0,0,-1,0,-1,0,-1,0,0,1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
IL15RA,0,0,-1,0,1,0,-1,0,0,-1,-1,-1,1,0,1,-1,-1,-1,0,1,1,0,0,-1,0,0,1,-1,0,0
IL17A,0,0,-1,0,2,0,0,0,0,-1,0,-1,-1,0,-1,1,0,0,0,0,1,0,1,-1,0,0,0,-1,0,-1
IL17B,0,0,0,1,1,-1,0,0,1,1,1,0,1,1,1,-1,0,1,0,1,-1,0,1,0,0,1,1,-1,-1,0
IL17C,0,0,-1,0,-1,1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,0,1,0,0,-1,0,-1,0,1,-1,1,-2
IL17D,1,0,0,-1,-2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
IL17F,0,0,-1,0,2,0,0,0,0,-1,0,-1,-1,0,-1,1,0,0,0,0,1,0,1,-1,0,0,0,-1,0,-1
IL17RA,0,0,-1,-1,2,-1,0,-1,1,-1,1,0,-1,-1,-2,-1,-1,1,-2,-2,-1,0,0,-1,-1,2,-1,0,1,1
IL17RB,0,0,0,0,-1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,0,-1,-1,-1,-1,1
IL17RC,-1,0,0,0,1,-1,1,-1,0,1,-1,0,-1,-1,-1,1,-1,0,0,1,1,0,-1,-1,0,-1,0,-1,-1,1
IL17RE,-1,0,0,0,1,-1,1,-1,0,1,-1,0,-1,-1,-1,1,-1,0,0,1,1,0,-1,-1,0,-1,0,-1,-1,1
IL18,0,0,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,-1,1,-1,1,-1,0,0,1,-1,-1,-1,1,1,1,-1,1,1
IL19,1,1,1,0,-1,-1,1,-1,0,0,1,0,1,0,0,0,0,0,0,1,-1,0,1,1,-1,0,1,0,-1,0
IL1A,0,0,-1,0,1,0,0,0,0,1,1,0,1,0,1,-1,0,0,0,1,1,0,0,-1,0,0,-1,1,1,0
IL1B,0,0,-1,0,1,0,0,0,0,1,1,0,1,0,1,-1,0,0,0,1,1,0,0,-1,0,0,-1,1,1,0
IL1R1,0,0,-1,0,1,0,0,0,0,1,1,0,1,0,1,-1,1,0,0,1,1,0,0,-1,0,0,-1,1,1,0
IL1RAP,1,-1,-1,0,-2,0,1,0,0,-1,0,0,0,1,2,1,0,1,0,-1,1,0,1,1,1,0,2,1,2,0
IL2,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
IL20,1,1,1,0,-1,-1,1,-1,0,0,1,0,1,0,0,0,0,0,0,1,-1,0,1,1,-1,0,1,0,-1,0
IL20RA,0,-2,-1,0,1,0,-1,-1,0,1,0,0,-1,0,0,2,0,0,0,-1,1,0,-1,-1,1,0,-1,-1,1,0
IL20RB,0,0,0,1,2,0,1,0,0,1,-1,0,0,1,2,1,0,1,0,0,1,0,1,1,0,0,1,2,1,0
IL21,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
IL21R,0,0,-1,0,1,0,0,-1,0,-1,1,0,-1,-1,1,0,0,-1,0,0,-1,0,-1,-1,0,0,0,-1,1,-1
IL22,0,0,0,1,-1,0,0,0,1,0,1,0,1,1,-1,1,1,0,0,1,-1,1,0,0,0,0,1,1,-1,1
IL22RA1,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
IL22RA2,0,-2,-1,0,1,0,-1,-1,0,1,0,0,-1,0,0,2,0,0,0,-1,1,0,-1,1,1,0,-1,-1,1,0
IL23A,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,-1,1,1,0,0,1,-1,0,0,-1,1,0,1,0,0,1
IL23R,0,0,1,0,2,0,-1,0,0,1,-1,0,-1,0,-1,1,0,0,0,0,1,2,1,1,0,-1,-1,1,0,0
IL24,1,1,1,0,-1,-1,1,-1,0,0,1,0,1,0,0,0,0,0,0,1,-1,0,1,1,-1,0,1,0,-1,0
IL25,0,0,-1,0,0,0,0,-1,0,1,1,-1,1,1,-1,-1,0,-1,0,0,-1,0,-1,0,0,0,-1,0,1,0
IL27RA,0,0,1,0,-1,0,0,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,0,-1,0,1,0
IL2RA,0,0,-1,0,1,0,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,-1,0,1,1,0,0,-1,0,0,1,-1,0,0
IL2RB,0,0,-1,-1,1,-2,0,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,-1,0
